,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
251,4.256,1020.8,85.99700000000001,4.1233,33.760999999999996,1099.8,531.59,164.64,14.1,1.7864,57.82899999999999
252,5.9913,1020.8,85.74600000000001,4.0642,34.121,1100.1,533.87,162.26,13.987,2.1468,58.157
253,7.8231,1020.1,80.759,4.0743,35.382,1099.9,533.76,161.43,13.974,3.0747,58.298
254,9.1131,1019.3,73.991,4.0586,36.304,1100.0,534.16,161.0,13.977,3.2960000000000003,58.906000000000006
255,9.9461,1018.5,69.71,3.9572,35.864000000000004,1100.0,537.01,158.75,13.764000000000001,3.0138,59.063
256,10.113,1017.9,69.945,3.9888,35.455999999999996,1099.8,535.92,159.71,13.829,2.6458,58.92
257,9.9493,1017.5,70.881,4.0479,36.318000000000005,1099.8,534.02,161.16,13.914000000000001,2.9665,58.7
258,9.6665,1017.3,73.279,4.0643,36.342,1100.0,532.4,162.89,14.091,2.6707,57.766999999999996
259,8.4827,1017.2,75.435,4.1083,35.659,1100.0,531.94,163.62,14.094000000000001,2.575,58.108000000000004
260,7.0983,1017.0,78.407,4.0758,34.619,1099.9,532.82,163.61,14.045,2.8073,59.391000000000005
261,6.5554,1016.7,80.61,4.0796,34.128,1100.0,533.28,163.38,13.962,2.6988,59.957
262,6.4633,1016.4,81.737,4.0495,33.832,1100.0,534.12,162.5,13.99,2.5244,59.663000000000004
263,6.6201,1016.3,82.176,3.988,33.558,1100.1,535.98,161.26,13.818,2.3604,59.313
264,6.5549,1016.0,82.708,4.0484,33.703,1100.0,534.95,161.88,13.927,2.4286,59.727
265,6.5421,1015.7,83.57799999999999,4.1048,34.268,1099.9,532.93,163.38,14.011,2.3644,59.227
266,6.6795,1015.2,83.52600000000001,4.0072,33.753,1099.9,535.97,161.01,13.880999999999998,2.4544,60.178000000000004
267,6.9969,1015.0,83.275,4.0668,34.355,1100.0,534.21,162.2,14.0,2.4747,59.827
268,7.455,1014.8,83.441,4.1019,34.662,1100.1,533.04,163.09,14.062000000000001,2.7479,59.766999999999996
269,7.9138,1014.7,80.96300000000001,4.0667,34.805,1099.9,533.86,162.21,13.937999999999999,2.7742,60.56399999999999
270,8.1209,1014.5,79.748,4.0648,34.799,1099.9,534.48,161.98,13.888,2.787,60.45399999999999
271,7.9441,1014.7,77.958,4.0382,33.869,1099.9,534.1,162.49,13.909,2.7458,60.676
272,6.654,1014.9,79.625,3.9934,33.376,1099.8,535.73,161.83,13.847000000000001,2.8652,61.552
273,5.8135,1015.3,79.888,4.1294,33.806999999999995,1099.8,530.92,165.26,14.151,2.6981,60.309
274,5.188,1015.8,82.38600000000001,4.0729,33.046,1100.0,532.66,164.27,14.02,2.8059,60.262
275,5.9283,1016.2,83.101,4.1096,33.253,1100.0,532.15,164.39,14.107999999999999,2.5981,59.558
276,6.5152,1016.3,81.403,4.0043,32.348,1099.9,535.44,161.96,13.898,2.6662,60.229
277,7.1178,1016.2,79.821,4.0903,33.43,1100.0,532.81,163.38,14.06,2.5322,59.166000000000004
278,8.0863,1016.0,77.06,4.0832,33.281,1100.0,533.26,163.07,14.038,2.3235,59.981
279,8.3955,1015.8,74.358,4.0375,33.069,1099.9,534.23,162.04,13.902999999999999,2.5699,61.434
280,8.5164,1015.5,71.882,4.0101,33.643,1100.0,535.44,160.9,13.912,2.5137,61.748999999999995
281,8.3828,1015.8,72.891,4.0732,33.615,1100.0,533.42,162.2,13.985999999999999,2.6809,61.496
282,8.4429,1015.8,74.764,4.0162,32.49,1099.9,535.1,161.31,13.892999999999999,2.7633,61.457
283,8.3891,1016.3,75.936,4.0948,33.02,1099.9,532.99,162.78,14.022,2.8722,60.582
284,7.8668,1016.8,77.345,4.083,32.716,1100.0,533.8,162.68,14.037,3.0011,60.746
285,6.2145,1017.5,79.059,4.0837,32.959,1099.9,533.18,163.67,14.06,3.0204,60.897
286,4.9337,1018.0,81.587,4.0961,32.842,1099.9,532.95,164.37,14.099,3.0379,60.714
287,4.5777,1018.2,82.792,4.1251,33.319,1100.0,531.46,165.22,14.134,2.9104,59.596000000000004
288,4.9182,1018.5,83.704,4.0221,33.269,1099.7,534.43,162.54,13.95,2.7887,59.724
289,5.471,1018.8,81.654,4.1342,36.375,1099.9,531.1,164.7,14.157,2.7646,58.295
290,5.9326,1019.1,79.514,4.0208,35.959,1099.8,534.48,162.15,13.947000000000001,2.7735,59.667
291,6.3595,1019.6,75.413,4.0647,36.098,1100.0,532.3,163.32,14.09,2.7233,59.001000000000005
292,5.7455,1020.2,72.694,4.0841,35.165,1100.0,531.85,164.57,14.145,2.8953,59.488
293,4.2294,1020.1,77.04,4.1218,34.496,1100.0,530.12,166.09,14.214,2.99,59.379
294,3.6049,1020.5,78.80199999999999,4.1109,33.902,1100.1,530.47,166.19,14.162,2.8868,59.148
295,2.8835,1021.3,80.96,4.1499,33.775,1100.0,529.7,166.85,14.277999999999999,2.9325,59.003
296,2.8496,1022.1,81.608,4.1627,33.933,1100.0,529.24,167.29,14.224,2.9135,57.65
297,3.0949,1022.7,81.304,4.1546,33.851,1099.9,529.51,166.91,14.255999999999998,2.7829,58.306999999999995
298,3.5956,1023.3,81.183,4.148,33.846,1100.0,530.17,166.42,14.18,2.5208,59.465
299,4.9969,1023.8,80.824,4.0943,33.527,1100.0,531.56,164.39,14.145999999999999,2.6403,58.935
300,6.4564,1024.2,77.646,4.0569999999999995,33.374,1100.0,533.57,161.91,14.029000000000002,2.6176,58.266000000000005
301,7.5357,1024.1,73.24,4.0954,33.923,1099.9,532.92,162.16,14.08,2.4982,57.051
302,7.8653,1023.8,71.755,4.1234,34.332,1100.0,532.46,162.36,14.055,2.6199,56.606
303,7.9297,1023.5,70.03399999999999,4.0868,34.016999999999996,1100.0,533.61,161.68,13.984000000000002,2.4679,57.498999999999995
304,8.1406,1023.5,68.735,4.0952,34.205999999999996,1099.9,533.21,161.66,14.014000000000001,2.5047,58.372
305,8.5262,1023.5,67.093,4.0957,34.184,1099.9,533.16,161.71,14.049000000000001,2.5786,59.038000000000004
306,8.6125,1023.7,66.975,4.1196,34.148,1100.1,532.71,161.99,14.02,2.7181,57.989
307,8.2469,1024.2,68.745,4.0803,33.659,1100.0,533.45,161.66,13.998,2.8081,58.078
308,7.6365,1024.5,69.817,4.0577,33.155,1099.9,533.58,161.8,14.002,2.7213,58.617
309,7.3294,1024.7,71.742,4.0162,32.727,1099.9,534.04,161.61,13.975999999999999,2.8236,59.003
310,6.7533,1024.9,73.658,4.0876,33.126,1100.1,532.22,163.22,14.1,2.4258,57.165
311,5.4628,1025.1,76.877,4.0549,32.869,1099.7,532.55,163.64,14.102,2.3025,57.81399999999999
312,4.6373,1025.1,79.51899999999999,4.0998,33.421,1099.9,531.36,164.59,14.140999999999998,2.5633,58.132
313,4.2144,1025.1,79.445,4.1202,33.475,1099.9,530.73,165.57,14.214,2.8165,57.83
314,4.0782,1025.2,80.935,4.1581,33.7,1099.9,529.91,165.92,14.21,2.9123,57.707
315,4.6128,1025.1,81.234,4.0853,33.146,1100.0,531.85,164.34,14.126,2.9008,58.405
316,5.0159,1024.8,81.642,4.1212,33.296,1100.0,531.39,164.44,14.142999999999999,2.9776,58.09
317,5.602,1024.2,80.28,4.1088,33.016999999999996,1099.7,532.4,163.49,14.089,2.7352,58.233000000000004
318,5.8587,1024.0,80.696,4.1069,33.215,1100.0,531.77,163.87,14.107999999999999,2.5507,57.75
319,6.2573,1024.0,79.98100000000001,4.0069,32.369,1099.8,534.54,161.8,13.89,2.5466,58.998999999999995
320,6.5067,1024.0,78.887,4.0402,32.615,1100.1,533.96,162.07,13.963,2.5887,59.338
321,6.3896,1024.1,79.10300000000001,4.0799,33.056,1099.9,532.75,163.17,14.092,2.7353,58.081
322,6.4337,1024.4,79.60300000000001,4.0794,33.032,1099.9,532.64,162.94,14.0,2.9479,57.728
323,7.404,1024.7,77.837,4.1367,33.365,1100.1,531.78,162.97,14.117,3.0023,58.089
324,8.7136,1024.8,71.354,4.1306,33.289,1100.1,532.64,161.9,14.044,2.6918,58.217
325,9.3753,1024.5,68.86,4.1257,33.164,1100.0,533.91,160.71,13.998,2.2064,58.435
326,9.658,1024.0,64.735,4.0616,33.096,1100.0,535.15,159.87,13.892999999999999,2.5324,59.95399999999999
327,9.6082,1023.6,66.782,4.0499,33.867,1100.1,534.33,160.29,13.909,2.6069,59.238
328,9.4986,1023.4,65.646,3.9869,33.476,1100.1,536.47,158.77,13.765999999999998,2.8641,58.781000000000006
329,9.5461,1023.2,66.631,4.0728,33.742,1100.1,534.32,160.16,13.964,2.8316,57.743
330,9.4349,1023.4,66.66,4.0563,33.049,1100.0,535.01,160.14,13.856,2.7319999999999998,58.652
331,8.6468,1023.5,68.327,4.1244,33.376999999999995,1100.1,532.3,162.26,14.069,2.8555,57.731
332,7.7410000000000005,1023.7,70.898,4.1026,33.479,1100.0,531.21,163.81,14.123,2.9036,57.365
333,6.1819,1023.6,74.21,4.1191,33.507,1099.9,531.12,164.62,14.159,2.8128,57.519
334,5.0636,1023.6,76.173,4.1055,33.32,1099.9,531.51,165.03,14.145,2.7366,58.339
335,4.1102,1023.8,79.495,4.1266,33.496,1100.0,531.12,165.38,14.171,2.6176,58.031000000000006
336,3.1947,1024.1,79.878,4.1563,33.647,1100.0,530.34,166.6,14.248,2.7827,58.552
337,2.7947,1024.2,82.92200000000001,4.2471,34.365,1099.9,528.26,167.69,14.384,2.2359,56.428999999999995
338,2.7169,1024.1,82.73700000000001,4.1993,34.171,1099.9,528.9,167.49,14.357000000000001,2.773,57.26
339,2.3815,1024.0,82.921,4.2302,34.275999999999996,1099.9,528.26,167.96,14.343,2.6180000000000003,56.897
340,2.1492,1024.0,83.82799999999999,4.2282,34.043,1100.1,528.76,167.94,14.341,2.7511,56.055
341,1.452,1024.2,82.20200000000001,4.2534,34.395,1100.0,527.65,169.29,14.422,2.8579,56.718
342,0.61635,1024.1,86.49600000000001,4.1613,33.626999999999995,1100.0,529.87,167.79,14.265999999999998,2.3859,57.442
343,0.32456,1024.2,89.69200000000001,4.2758,34.527,1099.9,527.09,169.56,14.380999999999998,1.857,56.443000000000005
344,0.7510100000000001,1024.3,92.896,4.4314,34.12,1100.0,528.41,168.37,14.365,1.7076,56.632
345,1.3553,1024.4,92.39200000000001,4.5803,34.089,1100.0,528.45,168.05,14.332,2.3431,57.748000000000005
346,1.8072,1024.6,92.01799999999999,4.6326,33.738,1100.0,529.6,167.34,14.214,2.6369,55.153999999999996
347,2.6957,1024.9,92.12899999999999,4.6323,34.02,1099.9,528.87,167.23,14.255,2.2018,51.573
348,4.2745,1024.7,93.522,4.579,33.769,1100.0,530.14,165.7,14.175999999999998,2.5140000000000002,51.893
349,6.2525,1024.1,93.171,4.5351,33.641999999999996,1100.0,531.12,164.31,14.14,3.1248,50.94
350,7.4615,1023.4,90.87200000000001,4.4239,34.088,1099.9,530.91,163.91,14.142000000000001,3.1905,51.395
351,9.0014,1022.8,86.45299999999999,4.2089,35.052,1099.9,532.41,161.52,14.078,2.9923,52.678000000000004
352,11.030999999999999,1022.6,66.21,4.1359,36.632,1099.9,533.77,159.62,13.978,2.4456,53.905
353,11.520999999999999,1022.3,70.374,4.0838,36.421,1100.0,533.99,160.43,13.93,2.2871,53.193000000000005
354,10.682,1022.3,75.971,4.0955,36.079,1100.0,533.26,161.21,14.014000000000001,2.5577,51.958999999999996
355,10.270999999999999,1022.0,77.37899999999999,4.0991,35.801,1100.0,532.99,161.59,14.017000000000001,2.7491,51.382
356,10.068999999999999,1021.8,77.874,4.152,35.835,1099.8,531.72,162.43,14.079,2.9949,51.483000000000004
357,9.9216,1021.4,76.155,4.1005,35.409,1100.1,532.75,161.98,14.039000000000001,2.8844,52.216
358,8.8979,1021.2,77.63600000000001,4.1625,34.788000000000004,1100.0,530.98,163.77,14.171,2.5432,51.63
359,7.6232,1021.2,78.5,4.1318,33.900999999999996,1099.9,531.84,163.68,14.12,3.0077,52.856
360,6.5958,1021.0,80.105,4.1022,33.564,1099.9,531.87,163.92,14.117,2.8875,52.46
361,6.1943,1021.0,81.188,4.1385,33.605,1100.0,531.23,164.45,14.126,2.4423,52.754
362,6.5412,1020.5,82.256,4.0659,32.909,1100.2,534.05,162.24,13.995999999999999,2.6824,53.283
363,7.4325,1020.4,83.235,3.986,32.483000000000004,1100.1,535.95,160.19,13.877,2.6418,52.995
364,8.5784,1020.1,81.785,4.0672,32.953,1100.0,534.19,161.41,13.978,2.8883,52.604
365,8.5385,1019.6,81.081,4.0741,32.97,1099.7,533.9,161.6,13.914000000000001,2.7773,52.826
366,8.2398,1019.0,81.711,4.0515,32.647,1100.0,534.88,161.15,13.912,2.6927,52.891999999999996
367,8.4968,1018.7,80.88,4.0745,32.8,1099.9,535.23,160.14,13.865,2.2834,53.556000000000004
368,8.6295,1018.9,80.30199999999999,4.0906,33.399,1100.1,533.58,161.61,13.925,2.115,52.217
369,9.4502,1018.9,81.085,4.1008,33.556999999999995,1100.0,533.59,161.16,13.984000000000002,2.2759,52.263999999999996
370,10.196,1018.9,79.73100000000001,4.0842,33.953,1100.0,534.15,160.47,13.899000000000001,2.3127,54.826
371,10.909,1018.9,79.535,4.0577,34.234,1100.0,535.48,159.26,13.850999999999999,2.4881,57.97
372,12.158,1019.0,71.413,3.9949,35.325,1099.8,537.22,157.34,13.762,2.4653,58.472
373,12.982999999999999,1018.3,66.381,4.0734,36.244,1100.0,535.98,157.46,13.835999999999999,2.9408,58.887
374,13.45,1017.8,62.321999999999996,4.0763,35.726,1100.1,536.35,157.31,13.808,3.1325,60.50899999999999
375,13.985999999999999,1017.2,61.181999999999995,4.0929,36.185,1100.0,536.34,156.92,13.802,2.8571,59.501999999999995
376,14.235999999999999,1016.6,59.483999999999995,4.0585,35.838,1100.1,537.04,156.51,13.715,2.4221,58.68
377,14.269,1016.4,61.825,4.0316,35.586,1100.0,536.91,156.84,13.797,2.7589,58.263999999999996
378,14.229000000000001,1015.9,61.278999999999996,4.0331,34.968,1100.2,537.81,156.23,13.659,2.7382,58.858999999999995
379,14.023,1015.8,62.766999999999996,4.0949,34.993,1099.9,535.79,157.66,13.823,2.3789,57.928000000000004
380,13.242,1015.9,65.2,4.043,34.607,1100.0,536.62,157.65,13.765999999999998,2.2959,57.808
381,11.671,1016.0,71.059,4.0326,34.056,1100.2,535.6,159.1,13.873,2.7375,58.887
382,10.724,1016.2,74.376,3.9957,33.133,1100.0,536.44,158.62,13.755999999999998,3.0888,59.492
383,11.163,1016.2,75.785,3.9978,32.931999999999995,1100.0,536.63,158.38,13.808,2.5619,59.805
384,10.814,1016.3,75.286,3.9937,32.499,1100.2,536.43,158.86,13.814,2.6444,58.842
385,10.265999999999998,1016.3,77.654,4.0861,33.069,1099.9,533.95,160.62,13.981,2.9372,57.591
386,9.1305,1016.3,78.85,2.9126,24.070999999999998,1065.6,548.32,125.35,11.389000000000001,4.2931,71.303
387,9.0865,1016.2,80.567,2.8239,23.081999999999997,1063.2,550.14,122.44,11.189,4.0922,72.09100000000001
388,9.0815,1016.4,80.806,2.8334,23.017,1063.8,549.89,122.78,11.210999999999999,3.6385,71.957
389,7.9074,1016.2,79.667,2.7754,22.394000000000002,1063.5,549.97,123.03,11.144,3.7181,73.643
390,7.6232,1016.1,82.40299999999999,2.7484,21.74,1060.9,549.77,120.86,10.945,4.098,74.092
391,7.3369,1016.0,82.146,2.6213,20.785999999999998,1055.9,549.6,117.11,10.780999999999999,4.4507,74.027
392,10.497,1015.3,75.337,2.6072,20.574,1033.1,537.04,109.86,10.587,7.6917,119.52
393,10.957,1015.8,74.322,3.1069999999999998,24.616999999999997,1079.4,549.88,134.18,11.844000000000001,3.7430000000000003,69.44
394,11.523,1016.2,74.281,3.0871,24.776999999999997,1079.0,549.95,133.57,11.809000000000001,4.9081,67.7
395,12.174000000000001,1016.1,72.565,3.1459,25.408,1080.2,550.05,134.35,11.914000000000001,2.4181,63.871
396,12.523,1016.2,71.74600000000001,3.1757,25.774,1080.2,550.05,134.22,11.993,2.6397,68.618
397,12.609000000000002,1015.9,72.626,3.1997,26.176,1081.2,550.02,135.15,11.947000000000001,2.7436,69.313
398,12.573,1015.7,74.23,3.1454,25.851,1078.7,550.01,133.15,11.944,3.3255,67.755
399,12.552999999999999,1015.6,72.348,3.1655,26.305,1079.7,549.89,133.91,11.952,5.0326,66.242
400,12.577,1015.8,70.46600000000001,3.1318,26.498,1079.6,549.88,133.72,11.969000000000001,2.9633,62.248999999999995
401,12.372,1016.0,69.431,3.1229,25.932,1078.9,549.92,133.31,11.957,3.1206,65.15100000000001
402,11.853,1016.2,70.31,3.1176,25.534000000000002,1079.0,550.05,133.67,11.87,3.5017,66.828
403,11.276,1016.6,70.556,3.048,24.738000000000003,1078.3,550.11,133.31,11.815999999999999,3.8051,69.32300000000001
404,10.257,1017.0,71.773,3.03,24.298000000000002,1078.4,550.1,133.76,11.924000000000001,3.6519999999999997,71.196
405,9.5607,1017.3,76.417,3.0968,24.191,1078.4,550.1,133.88,11.880999999999998,3.7166,71.638
406,9.4831,1017.5,77.304,3.1064,24.051,1078.1,550.13,133.54,11.886,3.5989,70.65899999999999
407,9.9418,1017.7,75.717,3.0744,24.149,1078.9,550.14,133.92,11.825,3.4303,69.515
408,10.067,1017.9,73.975,3.0775,24.04,1078.8,550.11,133.92,11.841,3.1456,68.139
409,10.617,1018.7,77.825,2.4651,19.042,1035.5,544.18,105.84,10.16,7.834,88.595
410,10.504000000000001,1019.0,78.08,2.634,20.427,1042.1,542.44,112.27,10.636,9.2061,97.266
411,10.732999999999999,1019.3,77.585,3.0358,23.645,1075.2,550.14,130.59,11.622,3.5839999999999996,69.42399999999999
412,11.24,1019.6,75.721,3.0854,23.901,1075.4,550.07,130.55,11.629000000000001,3.3855,68.27600000000001
413,11.854000000000001,1019.9,74.439,3.0867,24.737,1076.4,550.01,130.98,11.745,3.8333,67.928
414,12.456,1019.7,73.035,3.0885,25.151,1075.7,550.07,130.43,11.763,1.8717,62.693000000000005
415,12.65,1019.1,72.312,3.0755,25.814,1076.2,550.06,130.87,11.78,1.2302,62.818000000000005
416,12.727,1018.4,71.134,3.0407,25.991999999999997,1073.7,550.04,129.03,11.668,2.4059,64.35300000000001
417,12.787,1018.0,69.72,3.0671,26.316,1074.8,550.01,129.9,11.719000000000001,3.3877,63.906000000000006
418,12.807,1017.6,70.342,3.0824,26.263,1076.1,550.02,130.9,11.623,3.6382,64.813
419,12.718,1017.4,68.779,3.04,25.826,1074.4,550.0,129.68,11.573,3.4898,64.796
420,12.488,1017.2,67.567,2.995,25.499000000000002,1074.8,549.99,130.13,11.628,4.0664,65.775
421,12.03,1017.3,67.91199999999999,3.0014,24.816999999999997,1075.1,550.1,130.87,11.629000000000001,4.5697,65.527
422,11.442,1017.2,69.942,3.0189,24.354,1073.8,549.86,129.74,11.522,3.1955,65.561
423,10.822000000000001,1017.1,70.83800000000001,2.5742,20.755,1050.9,550.15,113.14,10.592,5.093999999999999,74.40899999999999
424,11.175,1016.7,73.543,2.8319,22.796,1063.7,550.11,122.11,11.207,4.2266,71.01
425,11.639000000000001,1016.2,72.143,3.0228,24.59,1073.4,550.01,129.1,11.607999999999999,3.8063,66.99
426,11.841,1016.0,70.90899999999999,3.0155,24.954,1075.1,549.75,130.5,11.607000000000001,3.116,66.07
427,11.114,1013.3,75.459,3.0626,24.796,1075.4,549.95,131.14,11.662,3.5395,68.033
428,10.944,1013.2,74.01100000000001,3.0236,25.116,1074.2,549.93,130.06,11.605,3.9359,69.411
429,11.897,1013.0,71.61399999999999,3.1066,26.682,1076.0,549.91,131.1,11.739,4.2888,66.92699999999999
430,12.625,1012.5,70.581,3.0671,27.656999999999996,1075.0,550.05,130.09,11.652999999999999,2.262,66.509
431,13.257,1011.6,65.048,2.9462,27.035,1067.7,550.28,124.68,11.357000000000001,2.8429,70.036
432,13.799000000000001,1010.6,60.718999999999994,3.0595,27.873,1073.5,549.8,128.67,11.665,3.0768,67.863
433,14.044,1010.1,60.085,3.4249,29.951999999999998,1084.1,546.38,138.89,12.395999999999999,3.6323,68.113
434,14.294,1009.7,59.63,3.0759,26.44,1073.6,550.15,128.78,11.606,3.4856,66.57600000000001
435,14.470999999999998,1009.4,54.972,3.0669999999999997,26.73,1073.8,550.12,128.84,11.552999999999999,3.6376,67.48100000000001
436,14.103,1009.2,58.677,3.0504,26.289,1073.7,550.02,129.1,11.548,3.4667,68.235
437,13.523,1009.0,62.285,3.0549,25.76,1074.3,549.98,129.79,11.591,3.3738,68.472
438,13.17,1008.4,64.586,3.0534,25.395,1073.0,550.04,128.75,11.614,3.4523,67.546
439,12.745,1007.7,66.313,3.028,25.324,1072.9,549.98,128.86,11.612,3.3262,68.258
440,12.62,1007.1,66.417,3.0282,25.406999999999996,1073.4,549.8,129.26,11.549000000000001,3.4218,68.199
441,12.57,1007.1,67.104,2.4952,21.814,1039.7,547.39,106.4,10.235,6.2836,80.55
442,12.567,1006.8,67.09,3.0380000000000003,25.2,1072.4,549.99,128.58,11.585,3.5854,66.558
443,12.525,1006.2,66.58800000000001,2.569,22.451,1048.3,549.82,110.83,10.475,4.9349,71.016
444,12.467,1005.9,66.649,2.5485,22.41,1047.6,549.93,110.49,10.388,4.7951,71.428
445,10.831,1005.6,75.51,2.4141,19.908,1034.8,545.62,105.22,10.144,7.2251,86.109
446,10.63,1005.4,78.449,2.9137,22.993000000000002,1066.3,549.25,125.48,11.261,4.1374,72.503
447,11.343,1006.1,80.618,3.0875,24.066,1073.4,549.83,129.79,11.515,3.5694,66.722
448,12.495,1006.3,73.095,3.2187,23.906999999999996,1075.0,549.85,130.63,11.651,3.5635,66.814
449,12.867,1006.3,74.685,3.2146,23.816999999999997,1075.7,549.91,131.23,11.713,3.2134,65.76100000000001
450,13.345,1006.0,71.15899999999999,3.1769,24.135,1073.6,549.84,129.34,11.542,3.1812,65.492
451,13.992,1005.6,66.533,2.6042,21.338,1046.0,549.89,109.17,10.312999999999999,4.9573,72.044
452,13.87,1005.9,68.797,2.4802,21.76,1043.3,550.01,107.5,10.226,5.3062,72.935
453,13.369000000000002,1006.0,73.365,2.5563,22.590999999999998,1046.4,549.77,109.61,10.362,5.4436,72.439
454,13.315999999999999,1006.3,73.095,2.5314,22.541999999999998,1047.5,549.63,110.47,10.409,6.1503,72.98
455,12.552999999999999,1006.5,74.105,2.9362,24.236,1067.5,549.93,125.37,11.341,1.9767,66.227
456,12.542,1006.8,75.77,3.1024,24.92,1075.4,549.97,130.85,11.652999999999999,1.8042,65.69
457,13.537,1007.1,73.725,3.1249,25.279,1074.2,550.02,129.49,11.682,2.4499,65.346
458,13.575999999999999,1007.3,74.235,2.7121,23.448,1055.0,549.72,115.88,10.752,4.5667,69.137
459,13.168,1007.6,71.507,2.562,21.296999999999997,1047.2,549.98,110.12,10.355,2.5205,71.23100000000001
460,13.132,1007.7,69.979,2.6585,22.098000000000003,1052.8,550.24,113.91,10.669,3.0402,69.305
461,13.218,1009.6,67.681,2.7094,20.52,1052.3,549.83,113.49,10.539000000000001,5.0577,74.555
462,13.872,1010.0,64.233,2.7125,20.866999999999997,1052.3,549.91,113.29,10.627,4.8615,72.25
463,14.379000000000001,1010.1,62.651,2.7162,21.933000000000003,1050.6,548.44,112.69,10.648,6.5224,78.26
464,14.5,1009.8,61.913000000000004,2.7144,23.189,1054.8,549.4,115.44,10.722000000000001,5.6839,72.425
465,14.032,1009.5,64.663,2.4941,22.471999999999998,1044.5,550.3,107.9,10.277999999999999,5.0516,71.109
466,13.748,1009.4,67.619,2.488,22.055,1043.5,549.86,107.09,10.27,7.3491,76.21600000000001
467,13.344000000000001,1009.5,69.243,2.4898,21.781,1044.6,549.77,107.93,10.244000000000002,6.3935,72.344
468,12.87,1009.8,70.483,2.4818,21.058000000000003,1044.4,549.64,107.92,10.205,5.4154,72.528
469,12.937999999999999,1010.1,68.35300000000001,2.6143,21.985,1052.4,550.28,113.74,10.556,4.917,71.954
470,12.889000000000001,1010.6,68.64699999999999,3.0183,24.605999999999998,1074.1,550.03,129.63,11.575,3.7775,68.589
471,12.69,1010.7,71.471,3.0704,24.615,1075.4,550.09,130.69,11.706,3.8203,68.546
472,12.648,1010.8,70.521,3.0839,24.691,1076.2,550.04,131.07,11.79,3.1963,66.48100000000001
473,12.794,1011.2,72.863,3.0806,24.599,1075.5,549.9,130.63,11.695,3.3849,66.325
474,12.06,1011.4,79.67699999999999,3.0806,23.956999999999997,1074.8,549.81,130.32,11.728,3.6064,67.006
475,11.92,1011.9,80.233,3.0314,23.951999999999998,1074.0,550.15,129.65,11.615,4.6106,68.29
476,12.075999999999999,1011.9,81.072,2.6581,21.045,1053.3,549.5,114.38,10.683,4.4609,69.021
477,12.405,1012.1,78.824,2.4717,20.152,1044.3,549.76,108.04,10.277999999999999,5.3187,73.036
478,12.545,1012.5,76.275,2.5115,19.977,1044.7,550.17,108.22,10.323,7.2764,75.12100000000001
479,12.025,1012.7,77.513,2.5217,19.864,1047.5,550.33,110.29,10.370999999999999,4.7987,70.344
480,11.335999999999999,1013.0,80.49600000000001,2.5246,19.198,1044.3,549.71,108.19,10.306,5.3747,74.15100000000001
