,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
146,4,1,6,5,6,0.22393,-1.23177,-0.17779,-0.4532100000000001,-0.27607,0.19268,-1.18084,6,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0
147,2,1,5,5,1,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
148,2,0,6,5,6,-0.05188,-1.09207,-2.63199,-0.91699,0.25953000000000004,-1.37983,-1.5485799999999998,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
149,3,0,8,5,6,-0.79151,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,4,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,1,0,0
150,2,0,7,5,6,-0.24649,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987000000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0
151,2,0,8,5,6,0.52135,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.8463700000000001,5,0,0,0,6,2,6,0,0,2,0,0,0,0,0,0,2,0,0
152,1,0,8,5,6,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.5485799999999998,5,0,1,2,6,2,4,1,0,1,0,0,2,0,0,1,5,0,0
153,1,1,8,5,6,-0.67825,0.96248,-1.68062,0.7609600000000001,0.7583,-0.21712,-0.52593,6,0,1,0,4,1,6,0,0,0,0,0,0,0,0,0,1,0,0
154,0,0,7,5,6,2.82196,-1.37639,0.7233,-0.4532100000000001,0.5848899999999999,-0.21712,0.7654,5,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
155,2,0,8,5,1,0.62967,-1.37639,-1.2755299999999998,0.28783000000000003,-0.27607,-0.71126,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
156,2,0,7,5,6,1.23461,0.0033200000000000005,-0.31776,1.11406,0.12331,0.19268,-0.52593,5,2,1,1,6,2,6,2,0,0,0,0,0,0,0,0,5,0,0
157,1,1,1,5,6,-1.05308,1.11406,-1.82919,-0.4532100000000001,0.7583,-0.21712,0.7654,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0
158,2,0,8,0,6,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
159,3,0,7,5,1,-0.46725,-0.57545,-0.58331,0.13136,0.25953000000000004,-0.21712,-1.18084,4,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
160,3,1,5,4,6,1.02119,0.80523,0.44585,-0.15487,0.25953000000000004,-0.21712,0.40148,5,1,1,1,6,6,6,1,0,2,0,0,0,1,0,1,3,0,0
161,2,1,8,5,1,-0.67825,0.32197,-0.8473200000000001,1.81866,-0.40581,-0.71126,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0
162,1,0,8,3,6,0.22393,0.0033200000000000005,-0.17779,1.6110799999999998,0.93949,-1.37983,-0.21575,3,0,0,0,5,2,6,0,0,2,0,0,2,0,0,0,1,0,0
163,1,0,7,5,6,1.8399,0.0033200000000000005,-0.31776,0.94156,0.12331,-0.21712,-0.8463700000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
164,1,0,0,5,6,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,3,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,1,0,0
165,3,1,5,5,6,-0.24649,-0.30033000000000004,-0.31776,-0.4532100000000001,1.63088,-1.37983,-0.8463700000000001,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0
166,0,1,7,5,6,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987000000000001,5,0,0,0,5,4,5,3,3,0,0,0,2,0,0,3,6,0,3
167,1,0,6,5,1,0.04257,0.0033200000000000005,-0.97631,-0.4532100000000001,0.93949,0.52975,-0.52593,2,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
168,1,0,8,5,6,0.22393,1.2861,-1.2755299999999998,-0.30172,-1.13788,0.52975,0.40148,5,0,0,0,6,0,6,2,0,0,0,0,0,0,0,0,1,0,0
169,0,0,3,5,6,-0.34799,0.0033200000000000005,-1.42424,0.59042,-0.14277,-0.71126,0.40148,5,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0
170,3,1,1,5,6,1.37297,-0.30033000000000004,-0.31776,0.13136,-0.14277,0.88113,0.40148,2,1,1,3,6,2,5,2,0,0,0,0,0,0,3,0,1,0,0
171,2,1,5,5,6,-0.34799,0.96248,2.1532400000000003,0.7609600000000001,-0.78155,1.29221,1.92173,6,0,1,0,6,1,6,0,0,0,0,0,0,0,0,1,1,0,0
172,3,0,6,5,6,0.52135,-0.57545,-0.45174,-0.4532100000000001,0.7583,0.19268,-1.18084,5,0,0,0,6,2,6,0,0,0,0,0,0,1,0,1,5,0,0
173,2,0,8,5,6,1.02119,0.63779,1.24033,0.13136,0.25953000000000004,0.52975,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
174,2,0,6,5,6,1.02119,-0.57545,-2.21069,0.7609600000000001,-1.5184,0.88113,0.07987000000000001,6,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0
175,4,0,8,5,6,0.62967,0.0033200000000000005,0.44585,1.2861,0.12331,0.19268,0.07987000000000001,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,0
176,2,0,8,5,5,-0.14882,-0.57545,-0.8473200000000001,-1.21213,-0.52745,-1.37983,-1.18084,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
177,2,0,8,5,6,1.49158,0.0033200000000000005,-1.2755299999999998,-0.91699,1.13407,-0.71126,-0.52593,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
178,3,0,8,5,6,0.82562,-0.94779,-0.45174,0.7609600000000001,-0.14277,0.19268,-0.21575,5,1,0,0,6,1,6,0,0,0,0,0,0,0,0,1,6,0,0
179,2,0,6,5,6,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,5,1,0,0,6,2,4,1,0,1,0,0,0,1,0,1,6,0,0
180,3,0,6,5,6,0.31287,0.63779,-1.55521,0.28783000000000003,0.93949,0.19268,0.07987000000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
181,1,1,0,5,6,-1.32828,-0.43999,-0.31776,0.59042,0.93949,-0.71126,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
182,2,0,7,5,6,0.31287,0.80523,-0.31776,1.2861,0.7583,-1.37983,-1.18084,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,8,5,6,1.98437,-0.43999,0.29338000000000003,-0.7609600000000001,0.93949,-0.71126,0.40148,6,3,0,0,6,0,5,6,0,3,0,3,3,0,0,0,6,0,6
184,4,1,3,5,6,0.04257,-0.80615,-0.97631,0.59042,0.25953000000000004,-1.37983,-1.18084,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0
185,2,0,8,1,6,0.31287,0.63779,-0.01928,0.7609600000000001,-0.14277,-0.21712,-0.52593,5,0,0,0,6,3,5,1,0,0,0,0,0,1,0,1,0,0,0
186,2,0,5,5,6,-0.67825,1.45421,0.14143,0.28783000000000003,1.81175,-1.37983,-1.5485799999999998,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0
187,4,0,1,5,6,-0.79151,-0.80615,-1.97495,1.11406,0.5848899999999999,-1.37983,-1.5485799999999998,4,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0
188,3,0,1,5,6,0.41667,-1.37639,-2.09015,0.59042,-0.27607,-1.37983,-2.07848,4,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0
189,0,0,5,5,6,-0.34799,0.0033200000000000005,-0.45174,0.13136,0.7583,-0.71126,-0.8463700000000001,5,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,3,0,0
190,4,0,6,5,6,-1.43907,0.0033200000000000005,-0.8473200000000001,0.59042,-0.27607,-0.71126,-1.5485799999999998,5,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
191,0,1,8,5,3,-0.34799,1.2861,-1.11902,0.59042,-0.52745,0.52975,0.07987000000000001,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0
192,1,0,6,1,6,-0.79151,-0.30033000000000004,-0.17779,0.28783000000000003,-0.52745,0.88113,0.07987000000000001,5,1,0,1,6,5,4,1,1,1,0,0,0,1,0,1,6,0,0
193,3,0,8,5,6,0.31287,-1.09207,-0.45174,0.13136,0.12331,-1.37983,0.07987000000000001,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0
194,1,0,8,1,3,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,3,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0
195,4,0,8,5,6,0.62967,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987000000000001,5,1,0,1,6,2,4,0,0,0,0,0,0,0,0,0,4,0,0
196,0,1,8,5,1,-0.58016,0.32197,-0.58331,1.2861,-0.89891,0.19268,-1.18084,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
197,4,0,8,5,6,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.8463700000000001,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
198,1,0,6,5,6,-0.05188,0.47617,0.58331,0.7609600000000001,-0.00665,1.86203,1.2247,6,5,5,2,5,6,6,5,0,3,2,3,3,3,0,3,6,0,1
199,3,0,6,5,6,-0.46725,2.32338,0.7233,1.81866,1.3061200000000002,0.52975,0.07987000000000001,4,4,1,1,6,4,5,3,0,6,0,2,2,4,0,3,6,0,0
200,0,0,8,5,6,-0.58016,0.16767,-0.8473200000000001,1.11406,1.46191,0.52975,1.2247,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
201,2,1,5,5,5,-0.14882,-0.94779,-0.58331,-1.34289,1.3061200000000002,-0.71126,-0.8463700000000001,5,3,3,2,6,2,6,4,2,4,0,2,2,2,0,2,4,0,0
202,2,0,8,5,6,-0.67825,1.2861,-0.45174,0.94156,1.13407,0.19268,-0.8463700000000001,6,0,0,3,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0
203,5,1,4,5,6,-1.5507799999999998,-1.09207,-2.39883,-0.91699,-0.65253,-1.37983,-2.07848,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0
204,1,0,8,5,6,-0.14882,0.96248,1.24033,-0.01729,0.25953000000000004,-0.21712,0.40148,5,2,2,2,6,2,5,2,0,2,0,2,0,2,0,2,4,0,2
205,2,0,1,5,6,-0.14882,1.11406,0.29338000000000003,-0.91699,-1.0145,1.86203,0.40148,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,8,5,6,-0.05188,1.2861,0.58331,0.13136,0.41594,0.88113,0.07987000000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
207,2,0,6,5,6,-0.67825,0.47617,-0.58331,0.59042,-0.14277,-0.21712,0.40148,5,1,4,1,6,6,3,2,0,1,0,1,3,1,0,1,6,0,1
208,2,0,8,5,6,0.13606,0.0033200000000000005,-0.17779,-0.30172,-0.00665,0.52975,1.2247,4,1,1,0,6,6,5,4,0,3,0,3,3,2,0,3,6,0,0
209,1,1,5,5,0,-1.43907,0.47617,1.06238,-0.4532100000000001,1.13407,-1.37983,-0.8463700000000001,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
210,1,0,7,5,6,0.73545,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
211,3,0,1,5,6,-0.67825,-0.57545,-1.11902,1.11406,0.93949,-1.37983,-2.07848,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
212,1,0,6,5,6,0.13606,0.63779,-0.8473200000000001,1.81866,0.5848899999999999,-0.21712,-1.18084,6,1,1,0,6,1,5,0,0,1,0,0,0,1,0,1,6,0,0
213,3,0,6,2,6,0.52135,-0.15487,-1.2755299999999998,0.94156,0.12331,-1.37983,-1.5485799999999998,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
214,1,0,6,5,6,-0.14882,1.11406,0.44585,1.2861,1.3061200000000002,0.19268,1.2247,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,2,0,0
215,1,0,8,1,6,1.60383,-0.30033000000000004,-0.71727,1.11406,-0.40581,0.19268,0.07987000000000001,5,2,0,0,6,4,4,3,0,3,0,0,0,0,0,2,3,0,0
216,1,0,6,5,6,0.22393,1.11406,0.29338000000000003,1.45039,-0.00665,0.88113,0.7654,5,1,1,0,6,1,5,2,0,1,0,3,0,0,0,0,3,0,0
217,2,1,6,5,6,1.23461,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,2,1,1,1,6,1,6,1,1,1,1,1,0,1,1,0,6,0,1
218,1,0,5,4,6,0.31287,1.11406,-0.8473200000000001,-1.07533,0.7583,-0.21712,-0.52593,4,0,0,0,6,3,6,0,0,0,0,0,0,0,0,2,3,0,0
219,2,0,7,5,6,-0.34799,-0.57545,0.14143,1.11406,0.25953000000000004,-1.37983,-0.8463700000000001,6,1,1,1,4,1,5,2,0,1,0,0,0,0,0,0,6,0,0
220,0,0,8,5,6,0.82562,-0.30033000000000004,0.29338000000000003,-0.01729,0.12331,0.19268,0.07987000000000001,5,0,2,0,6,3,5,0,0,2,0,0,3,0,0,0,3,0,0
221,1,0,8,5,6,-0.14882,0.47617,-0.45174,-0.7609600000000001,0.93949,0.52975,-0.52593,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
222,2,0,8,5,6,-0.24649,0.63779,0.7233,1.11406,0.25953000000000004,1.29221,1.2247,6,2,0,0,5,2,5,2,0,2,0,0,0,0,0,1,2,0,0
223,4,1,8,5,6,-1.1943,1.11406,-0.31776,1.11406,0.93949,-0.21712,0.07987000000000001,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0
224,3,0,8,5,6,-0.46725,1.45421,0.29338000000000003,0.43852,0.7583,-0.21712,-0.21575,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
225,2,0,8,5,6,-1.32828,0.63779,0.8830899999999999,-0.4532100000000001,0.25953000000000004,-1.37983,-1.5485799999999998,6,1,0,0,6,0,5,3,0,2,0,0,0,0,0,0,6,0,0
226,3,0,8,5,6,-0.46725,0.47617,-0.71727,1.45039,1.46191,-0.21712,-0.8463700000000001,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
227,0,1,7,5,6,0.22393,0.96248,-0.97631,-0.60633,0.5848899999999999,1.29221,0.40148,5,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,4,0,0
228,3,1,5,5,6,-0.67825,0.32197,-0.01928,-0.7609600000000001,-0.14277,0.19268,0.07987000000000001,6,1,1,1,6,2,6,1,0,1,0,1,0,0,0,1,2,0,0
229,3,0,8,5,6,-1.05308,1.45421,0.14143,0.94156,1.63088,-1.37983,-2.07848,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
230,2,0,6,5,6,1.02119,-2.21069,-1.82919,0.59042,0.41594,-1.37983,-1.5485799999999998,5,0,0,2,5,1,6,0,0,0,0,0,0,0,0,0,3,0,0
231,5,0,5,5,6,0.13606,-1.09207,-0.45174,-0.4532100000000001,0.25953000000000004,-0.21712,-1.5485799999999998,6,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
232,1,0,8,5,6,0.04257,1.2861,-0.01928,0.13136,0.7583,0.52975,0.7654,5,1,0,0,6,0,6,0,0,1,0,0,0,1,0,0,0,0,0
233,3,1,8,5,6,-0.67825,0.80523,-1.42424,0.94156,0.25953000000000004,0.52975,0.40148,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
234,1,0,8,5,6,0.41667,0.96248,-0.01928,-0.91699,1.63088,0.19268,0.40148,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
235,1,0,6,5,6,0.04257,0.96248,-1.2755299999999998,2.23427,2.04506,-1.37983,-2.07848,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
236,1,0,5,5,6,1.49158,0.32197,-0.17779,0.43852,0.41594,0.19268,-0.21575,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
237,1,0,1,5,6,0.91093,-0.15487,-2.21069,0.28783000000000003,1.3061200000000002,-1.37983,-2.07848,5,1,1,0,6,3,6,0,0,0,0,0,0,0,0,0,6,0,0
238,0,0,3,5,6,0.52135,-0.15487,-0.71727,-0.60633,0.25953000000000004,-0.21712,-0.21575,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
239,3,0,6,5,6,-1.86962,0.63779,0.7233,1.6110799999999998,0.25953000000000004,-1.37983,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
240,2,0,5,5,6,0.62967,-1.23177,-0.01928,1.6110799999999998,2.63199,-1.37983,-0.8463700000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,1,0,0
241,1,0,3,4,6,2.127,-1.23177,-0.8473200000000001,0.7609600000000001,-1.0145,0.19268,-1.18084,5,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,2,0,1
242,0,0,7,5,6,1.49158,-1.50796,-3.27393,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,3
243,1,0,8,5,6,-0.58016,1.11406,0.7233,0.94156,0.93949,-1.37983,-0.21575,5,3,1,2,6,3,4,3,2,2,0,0,3,0,0,0,5,0,1
244,2,1,8,5,6,1.98437,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,5,0,0,3,6,1,6,0,0,1,0,0,0,0,0,0,0,0,0
245,1,0,7,5,6,-0.24649,-0.94779,-1.68062,-1.47955,-1.38502,-2.55524,-1.5485799999999998,5,1,0,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,0
246,1,0,6,5,6,1.37297,-0.69509,-1.2755299999999998,0.43852,-0.65253,-0.21712,-0.8463700000000001,5,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0
247,3,1,5,5,6,-0.92104,-0.30033000000000004,-1.11902,0.59042,1.63088,-0.21712,-0.52593,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
248,3,0,0,5,6,-2.4231700000000003,0.16767,-0.31776,2.03972,1.81175,-0.71126,-1.18084,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
249,3,0,6,5,6,1.13281,0.32197,-0.17779,0.94156,1.13407,-0.71126,-0.21575,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
250,3,1,8,5,6,-0.46725,0.16767,-0.31776,-0.4532100000000001,1.46191,0.19268,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
251,2,0,8,5,6,0.62967,-0.94779,-0.71727,-0.15487,0.7583,-1.37983,-1.5485799999999998,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
252,0,0,5,5,6,-1.43907,0.96248,-0.58331,2.23427,2.04506,-0.71126,-0.21575,5,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2,0,0
253,3,0,0,5,6,-0.79151,0.16767,0.29338000000000003,-0.01729,0.93949,-1.37983,-2.07848,6,0,0,0,6,2,5,2,0,0,0,0,0,0,0,0,2,0,0
254,1,1,6,5,6,1.37297,-0.69509,-0.71727,-0.91699,-0.27607,-1.37983,-0.8463700000000001,4,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,3,0,0
255,2,0,5,5,6,-1.1943,1.74091,1.06238,1.2861,0.7583,0.19268,0.40148,5,1,0,0,5,2,6,0,0,0,0,0,0,0,0,0,2,0,0
256,0,0,7,5,6,-0.46725,0.63779,-0.31776,0.7609600000000001,0.93949,-0.71126,-0.21575,4,2,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0
257,2,1,0,5,6,0.04257,0.0033200000000000005,0.8830899999999999,-2.70172,-0.27607,-0.71126,0.07987000000000001,4,1,1,1,6,1,6,2,0,2,0,0,2,1,0,1,4,0,1
258,5,1,0,5,6,0.52135,-0.15487,-0.45174,-1.47955,1.81175,-0.71126,-1.5485799999999998,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,5,1,6,5,6,-1.05308,-0.30033000000000004,0.29338000000000003,0.43852,0.7583,-0.21712,-0.52593,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
260,3,0,6,5,6,-0.46725,0.96248,2.1532400000000003,-0.91699,-0.00665,1.86203,1.2247,5,0,0,0,6,2,5,0,0,0,0,0,0,1,0,0,0,0,0
261,4,1,8,5,6,-0.67825,-0.43999,0.7233,-0.01729,-0.14277,1.86203,0.07987000000000001,2,0,1,2,0,1,6,0,0,0,0,0,0,1,0,1,6,0,0
262,3,1,5,5,0,-0.92104,0.80523,-0.31776,0.94156,0.25953000000000004,-1.37983,-1.5485799999999998,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
263,4,0,4,5,6,-1.05308,0.0033200000000000005,-0.01928,1.6110799999999998,1.13407,-0.71126,-1.5485799999999998,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
264,0,0,8,5,6,-0.46725,0.16767,-0.01928,0.59042,0.5848899999999999,-1.37983,-1.18084,5,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0
265,2,0,8,5,1,-0.24649,0.0033200000000000005,-0.45174,-0.01729,-0.00665,-0.71126,-2.07848,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
266,4,1,8,5,6,-1.1943,-0.15487,-0.17779,0.28783000000000003,0.7583,-0.21712,0.07987000000000001,6,1,0,0,6,3,6,0,0,0,0,0,0,1,0,0,1,0,0
267,2,1,6,5,1,-0.92104,1.45421,-1.2755299999999998,-0.4532100000000001,-0.00665,-0.21712,0.07987000000000001,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
268,3,0,5,5,6,-1.05308,1.74091,0.58331,0.43852,2.04506,-0.21712,-0.52593,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
269,2,0,5,5,1,-0.92104,0.16767,-0.8473200000000001,-0.7609600000000001,0.12331,-1.37983,-2.07848,4,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
270,3,0,5,5,6,-2.3436,2.127,1.6565299999999998,0.7609600000000001,0.7583,0.88113,0.40148,6,0,0,0,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0
271,3,0,5,5,6,0.73545,-0.69509,0.44585,0.28783000000000003,-1.38502,-0.71126,0.7654,6,1,1,0,6,1,5,0,0,0,0,0,1,0,2,1,2,0,0
272,4,1,0,5,6,-1.05308,0.0033200000000000005,-0.01928,0.28783000000000003,-0.00665,0.52975,-0.8463700000000001,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0
273,1,0,8,5,6,0.22393,0.16767,-1.11902,0.28783000000000003,0.25953000000000004,-0.71126,-0.21575,6,3,3,4,6,3,6,3,0,2,0,2,3,2,0,1,4,0,0
274,2,1,5,5,6,0.22393,0.96248,0.14143,-0.91699,0.5848899999999999,-0.21712,0.7654,6,1,6,5,6,3,4,1,1,1,0,1,0,1,0,0,6,0,0
275,2,0,5,5,6,0.41667,-0.43999,0.14143,0.43852,1.63088,-1.37983,-0.21575,4,0,0,0,6,1,4,1,0,1,0,1,0,0,0,0,2,0,0
276,4,1,0,5,6,-0.92104,0.47617,-0.58331,-0.30172,-0.52745,-0.21712,-0.52593,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0
277,1,1,7,5,6,-1.05308,1.45421,1.06238,0.7609600000000001,-0.14277,0.52975,0.07987000000000001,5,2,2,2,5,4,5,3,0,3,0,2,0,2,0,3,3,0,0
278,3,0,8,5,6,-0.24649,-0.43999,-0.31776,0.7609600000000001,-0.00665,-0.71126,-0.52593,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
279,3,1,5,5,6,-1.32828,0.80523,0.29338000000000003,0.43852,0.41594,0.19268,-0.52593,5,1,0,2,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
280,4,1,5,5,6,-0.05188,0.16767,0.7233,-0.01729,-0.89891,-0.71126,-0.8463700000000001,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0
281,3,0,7,5,6,0.04257,-0.30033000000000004,-2.21069,-0.15487,-0.14277,-0.71126,-0.8463700000000001,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
282,3,0,5,5,6,-0.05188,0.0033200000000000005,0.14143,0.94156,0.93949,0.19268,0.40148,5,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0
283,3,1,8,5,6,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
284,2,1,6,4,6,-1.1943,-0.80615,0.7233,-0.4532100000000001,0.25953000000000004,1.29221,-0.21575,3,2,2,3,6,2,5,2,0,2,0,0,0,0,0,2,6,0,0
285,2,1,8,5,6,-0.92104,1.2861,-0.71727,-0.30172,0.25953000000000004,-1.37983,-0.21575,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0,0
286,3,0,8,5,6,0.22393,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
287,3,1,5,5,6,0.31287,0.32197,-0.45174,0.43852,-0.89891,-0.21712,-0.21575,3,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
288,1,1,7,5,6,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.5485799999999998,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
289,1,0,5,5,6,-2.05048,0.63779,-0.71727,1.6110799999999998,1.13407,-1.37983,-1.18084,4,0,1,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0
290,2,0,6,5,1,-0.92104,0.96248,-0.8473200000000001,1.45039,0.93949,-1.37983,-1.5485799999999998,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
291,2,0,7,5,6,0.62967,-1.09207,0.44585,-0.7609600000000001,-0.40581,-1.37983,-0.52593,5,1,0,0,4,5,5,0,0,0,0,0,0,0,0,0,4,0,0
292,3,0,6,5,6,-0.05188,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
