,LeverPosition,ShipSpeed,GTT,GTn,GGn,Ts,Tp,T48,T1,T2,P48,P1,P2,Pexh,TIC,mf,CompressorDecay,TurbineDecay,ground_truth
140,6.175,0.625,29797.33,2307.255,8843.898000000001,246.36599999999999,246.36599999999999,783.758,288.0,673.058,2.496,0.998,13.15,1.03,34.673,0.687,0.0,0.6000000000000014,0
141,7.148,0.75,38976.329,2678.077,9139.976,332.101,332.101,839.27,288.0,697.378,2.9539999999999997,0.998,15.423,1.035,44.667,0.884,0.0,0.6000000000000014,0
142,8.206,0.875,50997.156,3087.62,9323.976999999999,438.037,438.037,936.687,288.0,739.3560000000001,3.563,0.998,18.313,1.041,60.996,1.208,0.0,0.6000000000000014,0
143,9.3,1.0,72774.979,3560.434,9789.971,644.927,644.927,1102.4660000000001,288.0,787.0189999999999,4.479,0.998,22.404,1.0490000000000002,90.975,1.801,0.0,0.6000000000000014,0
144,1.138,0.0,2639.688,1307.675,6694.715,5.303999999999999,5.303999999999999,551.016,288.0,560.64,1.177,0.998,6.346,1.0190000000000001,32.625,0.204,0.0,0.6400000000000006,0
145,2.088,0.125,5612.283,1347.886,6851.840999999999,23.026999999999997,23.026999999999997,593.577,288.0,573.786,1.2830000000000001,0.998,6.917999999999999,1.0190000000000001,22.796,0.25,0.0,0.6400000000000006,0
146,3.1439999999999997,0.25,8380.894,1386.767,7153.2919999999995,60.37,60.37,592.882,288.0,585.194,1.3869999999999998,0.998,7.457000000000001,1.02,12.544,0.248,0.0,0.6400000000000006,0
147,4.1610000000000005,0.375,14725.901000000002,1547.475,7825.024,113.811,113.811,647.273,288.0,611.265,1.6540000000000001,0.998,8.863,1.022,17.43,0.345,0.0,0.6400000000000006,0
148,5.14,0.5,21639.262,1924.3410000000001,8509.428,175.30599999999998,175.30599999999998,715.7919999999999,288.0,642.726,2.074,0.998,11.014000000000001,1.026,25.476,0.504,0.0,0.6400000000000006,0
149,6.175,0.625,29797.514,2307.2470000000003,8844.927,246.28400000000002,246.28400000000002,782.673,288.0,672.84,2.496,0.998,13.137,1.03,34.602,0.685,0.0,0.6400000000000006,0
150,7.148,0.75,38976.119,2678.075,9140.483,332.145,332.145,838.2539999999999,288.0,697.211,2.9539999999999997,0.998,15.405999999999999,1.035,44.586999999999996,0.883,0.0,0.6400000000000006,0
151,8.206,0.875,50997.004,3087.62,9324.33,438.074,438.074,935.682,288.0,739.2,3.562,0.998,18.292,1.041,60.901,1.206,0.0,0.6400000000000006,0
152,9.3,1.0,72775.879,3560.4359999999997,9790.704,645.0459999999999,645.0459999999999,1101.598,288.0,786.887,4.478,0.998,22.377,1.0490000000000002,90.87200000000001,1.7990000000000002,0.0,0.6400000000000006,0
153,1.138,0.29426468195639854,1746.991,1310.4360000000001,6697.848000000001,5.445,5.445,521.736,288.0,556.35,1.147,0.998,6.172999999999999,1.0190000000000001,29.309,0.168,0.29426468195639854,0.9742646819563983,1
154,2.088,0.125,5259.425,1346.1660000000002,6853.352,22.708000000000002,22.708000000000002,583.693,288.0,572.257,1.272,0.998,6.849,1.0190000000000001,23.154,0.239,0.0,0.6799999999999997,0
155,3.1439999999999997,0.25,8381.008,1386.767,7155.892,60.375,60.375,592.076,288.0,585.0459999999999,1.3869999999999998,0.998,7.45,1.02,12.51,0.248,0.0,0.6799999999999997,0
156,4.1610000000000005,0.375,14725.856000000002,1547.476,7827.052,113.815,113.815,646.403,288.0,611.106,1.6540000000000001,0.998,8.854,1.022,17.387999999999998,0.344,0.0,0.6799999999999997,0
157,5.14,0.5,21639.277,1924.3429999999998,8510.341999999999,175.305,175.305,714.831,288.0,642.5459999999999,2.074,0.998,11.003,1.026,25.421,0.503,0.0,0.6799999999999997,0
158,6.175,0.625,29797.827,2307.243,8845.964,246.326,246.326,781.591,288.0,672.623,2.495,0.998,13.123,1.03,34.532,0.684,0.0,0.6799999999999997,0
159,7.148,0.33430922737453406,38975.735,2678.0759999999996,9140.988000000001,332.111,332.111,837.2389999999999,288.0,697.044,2.9530000000000003,0.998,15.389000000000001,1.035,44.508,0.8809999999999999,-0.41569077262546594,0.2643092273745338,1
160,8.206,0.875,50996.889,3087.618,9324.684000000001,437.976,437.976,934.68,288.0,739.044,3.5610000000000004,0.998,18.271,1.041,60.806999999999995,1.204,0.0,0.6799999999999997,0
161,9.3,1.0,72775.917,3560.44,9791.421,644.946,644.946,1100.7269999999999,288.0,786.755,4.477,0.998,22.35,1.0490000000000002,90.76799999999999,1.797,0.0,0.6799999999999997,0
162,1.138,0.0,530.989,1324.3570000000002,6707.512,6.181,6.181,473.949,288.0,549.7130000000001,1.103,0.998,5.916,1.0190000000000001,19.387999999999998,0.10800000000000001,0.0,0.7199999999999989,0
163,2.088,0.125,5302.58,1346.3129999999999,6856.03,22.737,22.737,583.962,288.0,572.237,1.273,0.998,6.848,1.0190000000000001,22.888,0.239,0.0,0.7199999999999989,0
164,3.1439999999999997,0.25,8381.135,1386.7679999999998,7158.493,60.376999999999995,60.376999999999995,591.2719999999999,288.0,584.898,1.3869999999999998,0.998,7.443,1.02,12.477,0.247,0.0,0.7199999999999989,0
165,4.1610000000000005,0.375,14725.965,1547.477,7829.095,113.81,113.81,645.5369999999999,288.0,610.947,1.6540000000000001,0.998,8.845,1.022,17.346,0.34299999999999997,0.0,0.7199999999999989,0
166,5.14,0.5,21639.548,1924.345,8511.261999999999,175.328,175.328,713.8739999999999,288.0,642.368,2.073,0.998,10.992,1.026,25.366,0.502,0.0,0.7199999999999989,0
167,6.175,0.625,29797.93,2307.2329999999997,8846.989,246.295,246.295,780.513,288.0,672.4060000000001,2.495,0.998,13.11,1.03,34.461,0.682,0.0,0.7199999999999989,0
168,7.148,0.75,38975.494,2678.075,9141.495,332.06,332.06,836.2280000000001,288.0,696.877,2.952,0.998,15.372,1.035,44.428000000000004,0.88,0.0,0.7199999999999989,0
169,8.206,0.875,50996.781,3087.615,9325.036,437.981,437.981,933.68,288.0,738.8889999999999,3.56,0.998,18.25,1.041,60.713,1.202,0.0,0.7199999999999989,0
170,9.3,1.0,72776.92,3560.4359999999997,9792.146,644.936,644.936,1099.863,288.0,786.625,4.476,0.998,22.323,1.0490000000000002,90.666,1.795,0.0,0.7199999999999989,0
171,1.138,0.0,305.70599999999996,1332.396,6714.84,6.6160000000000005,6.6160000000000005,460.88199999999995,288.0,547.941,1.094,0.998,5.85,1.0190000000000001,14.834000000000001,0.08900000000000001,0.0,0.7600000000000051,0
172,2.088,0.125,5179.159000000001,1345.805,6858.196,22.643,22.643,579.9830000000001,288.0,571.677,1.2690000000000001,0.998,6.824,1.0190000000000001,23.23,0.235,0.0,0.7600000000000051,0
173,3.1439999999999997,0.25,8381.186,1386.769,7161.089,60.378,60.378,590.47,288.0,584.749,1.3869999999999998,0.998,7.436,1.02,12.444,0.24600000000000002,0.0,0.7600000000000051,0
174,4.1610000000000005,0.375,14726.047,1547.477,7831.137,113.81200000000001,113.81200000000001,644.672,288.0,610.788,1.6540000000000001,0.998,8.836,1.022,17.305,0.34299999999999997,0.0,0.7600000000000051,0
175,5.14,0.5,21639.721,1924.3470000000002,8512.18,175.31,175.31,712.918,288.0,642.19,2.073,0.998,10.981,1.026,25.311,0.501,0.0,0.7600000000000051,0
176,6.175,0.625,29798.176,2307.229,8848.021999999999,246.297,246.297,779.437,288.0,672.19,2.495,0.998,13.095999999999998,1.03,34.391,0.6809999999999999,0.0,0.7600000000000051,0
177,7.148,0.75,38975.179,2678.075,9142.0,332.094,332.094,835.2189999999999,288.0,696.711,2.952,0.998,15.356,1.035,44.349,0.878,0.0,0.7600000000000051,0
178,8.206,0.875,50996.595,3087.612,9325.39,438.082,438.082,932.683,288.0,738.735,3.5589999999999997,0.998,18.23,1.041,60.619,1.2,0.0,0.7600000000000051,0
179,9.3,1.0,72777.297,3560.4429999999998,9792.862,645.143,645.143,1098.999,288.0,786.495,4.474,0.998,22.296999999999997,1.0490000000000002,90.56299999999999,1.7930000000000001,0.0,0.7600000000000051,0
180,1.138,0.0,314.48,1349.4660000000001,6728.353,7.553,7.553,451.45,288.0,547.742,1.0959999999999999,0.998,5.843,1.0190000000000001,4.567,0.071,0.0,0.7999999999999972,0
181,2.088,0.125,5228.005999999999,1345.969,6860.889,22.671,22.671,580.5,288.0,571.714,1.27,0.998,6.825,1.0190000000000001,23.174,0.23600000000000002,0.0,0.7999999999999972,0
182,3.1439999999999997,0.25,8381.319,1386.769,7163.691,60.387,60.387,589.669,288.0,584.601,1.3869999999999998,0.998,7.428999999999999,1.02,12.41,0.24600000000000002,0.0,0.7999999999999972,0
183,4.1610000000000005,0.375,14726.15,1547.4779999999998,7833.182,113.81700000000001,113.81700000000001,643.809,288.0,610.63,1.653,0.998,8.827,1.022,17.262999999999998,0.342,0.0,0.7999999999999972,0
184,5.14,0.5,21639.876,1924.349,8513.098,175.327,175.327,711.965,288.0,642.012,2.073,0.998,10.97,1.026,25.256,0.5,0.0,0.7999999999999972,0
185,6.175,0.625,29798.329,2307.223,8849.051,246.38,246.38,778.365,288.0,671.975,2.494,0.998,13.083,1.03,34.321,0.68,0.0,0.7999999999999972,0
186,7.148,0.75,38974.892,2678.075,9142.505,332.105,332.105,834.2130000000001,288.0,696.546,2.951,0.998,15.339,1.035,44.27,0.877,0.0,0.7999999999999972,0
187,8.206,0.875,50995.647,3087.591,9325.777,438.07300000000004,438.07300000000004,931.663,288.0,738.5830000000001,3.5580000000000003,0.998,18.209,1.041,60.523999999999994,1.198,0.0,0.7999999999999972,0
188,9.3,1.0,72778.944,3560.4570000000003,9793.593,644.866,644.866,1098.146,288.0,786.367,4.473,0.998,22.27,1.0490000000000002,90.461,1.791,0.0,0.7999999999999972,0
189,1.138,-0.49982896675098054,497.385,1359.362,6737.5830000000005,8.111,8.111,454.60699999999997,288.0,548.751,1.104,0.998,5.882000000000001,1.0190000000000001,0.0,0.07200000000000001,-0.49982896675098054,0.34017103324902287,1
190,2.088,0.125,4826.3009999999995,1344.737,6862.678000000001,22.448,22.448,569.036,288.0,569.889,1.258,0.998,6.745,1.0190000000000001,23.176,0.222,0.0,0.8400000000000034,0
191,3.1439999999999997,0.25,8381.37,1386.77,7166.289000000001,60.382,60.382,588.87,288.0,584.453,1.386,0.998,7.422000000000001,1.02,12.377,0.245,0.0,0.8400000000000034,0
192,4.1610000000000005,0.375,14726.291,1547.4779999999998,7835.232,113.821,113.821,642.9490000000001,288.0,610.472,1.653,0.998,8.818999999999999,1.022,17.222,0.341,0.0,0.8400000000000034,0
193,5.14,0.5,21640.062,1924.35,8514.017,175.312,175.312,711.015,288.0,641.8340000000001,2.072,0.998,10.959000000000001,1.026,25.201999999999998,0.499,0.0,0.8400000000000034,0
194,6.175,0.625,29798.462000000003,2307.218,8850.081,246.328,246.328,777.295,288.0,671.76,2.494,0.998,13.069,1.03,34.251,0.6779999999999999,0.0,0.8400000000000034,0
195,7.148,0.75,38974.631,2678.075,9143.01,332.11,332.11,833.209,288.0,696.3810000000001,2.951,0.998,15.323,1.035,44.191,0.875,0.0,0.8400000000000034,0
196,8.206,0.875,50995.184,3087.577,9326.171,438.116,438.116,930.6489999999999,288.0,738.433,3.5580000000000003,0.998,18.189,1.041,60.428999999999995,1.196,0.0,0.8400000000000034,0
197,9.3,1.0,72779.364,3560.563,9794.325,645.15,645.15,1097.297,288.0,786.24,4.4719999999999995,0.998,22.244,1.0490000000000002,90.36,1.7890000000000001,0.0,0.8400000000000034,0
198,1.138,0.0,788.275,1372.125,6748.85,8.843,8.843,462.434,288.0,550.438,1.117,0.998,5.946000000000001,1.0190000000000001,0.0,0.081,0.0,0.8800000000000026,0
199,2.088,0.125,4799.005999999999,1344.875,6865.305,22.463,22.463,567.384,288.0,569.741,1.2570000000000001,0.998,6.739,1.0190000000000001,23.074,0.221,0.0,0.8800000000000026,0
200,3.1439999999999997,0.25,8381.496,1386.77,7168.893,60.375,60.375,588.073,288.0,584.305,1.386,0.998,7.415,1.02,12.344000000000001,0.244,0.0,0.8800000000000026,0
201,4.1610000000000005,0.375,14726.301,1547.479,7837.273,113.807,113.807,642.091,288.0,610.314,1.653,0.998,8.81,1.022,17.180999999999997,0.34,0.0,0.8800000000000026,0
202,5.14,0.5,21640.086,1924.3529999999998,8514.931999999999,175.334,175.334,710.065,288.0,641.656,2.072,0.998,10.948,1.026,25.147,0.498,0.0,0.8800000000000026,0
203,6.175,0.625,29798.5,2307.212,8851.106,246.33900000000003,246.33900000000003,776.2289999999999,288.0,671.545,2.494,0.998,13.056,1.03,34.181,0.677,0.0,0.8800000000000026,0
204,7.148,0.75,38974.378,2678.074,9143.514000000001,332.038,332.038,832.209,288.0,696.216,2.95,0.998,15.306,1.035,44.111999999999995,0.873,0.0,0.8800000000000026,0
205,8.206,0.875,50994.93900000001,3087.57,9326.567,438.06300000000005,438.06300000000005,929.6389999999999,288.0,738.284,3.557,0.998,18.168,1.041,60.335,1.194,0.0,0.8800000000000026,0
206,9.3,1.0,72782.59,3560.741,9795.105,645.236,645.236,1096.4769999999999,288.0,786.117,4.471,0.998,22.218000000000004,1.0490000000000002,90.26299999999999,1.787,0.0,0.8800000000000026,0
207,1.138,0.0,873.883,1375.243,6753.494000000001,9.022,9.022,464.27,288.0,550.841,1.121,0.998,5.962000000000001,1.0190000000000001,0.0,0.083,0.0,0.9200000000000017,0
208,2.088,0.125,4768.734,1344.8020000000001,6867.851,22.448,22.448,565.9159999999999,288.0,569.464,1.256,0.998,6.727,1.0190000000000001,23.05,0.21899999999999997,0.0,0.9200000000000017,0
209,3.1439999999999997,0.25,8381.606,1386.771,7171.496,60.38399999999999,60.38399999999999,587.2769999999999,288.0,584.1569999999999,1.386,0.998,7.407,1.02,12.311,0.244,0.0,0.9200000000000017,0
210,4.1610000000000005,0.375,14726.397,1547.48,7839.321999999999,113.81700000000001,113.81700000000001,641.234,288.0,610.1569999999999,1.653,0.998,8.801,1.022,17.139,0.33899999999999997,0.0,0.9200000000000017,0
211,5.14,0.5,21640.308,1924.354,8515.851999999999,175.33700000000002,175.33700000000002,709.12,288.0,641.479,2.072,0.998,10.937000000000001,1.026,25.093000000000004,0.49700000000000005,0.0,0.9200000000000017,0
212,6.175,0.625,29798.543,2307.208,8852.133,246.39700000000002,246.39700000000002,775.165,288.0,671.331,2.4930000000000003,0.998,13.043,1.03,34.111,0.675,0.0,0.9200000000000017,0
213,7.148,0.75,38974.113,2678.074,9144.018,331.994,331.994,831.211,288.0,696.052,2.949,0.998,15.289000000000001,1.035,44.033,0.872,0.0,0.9200000000000017,0
214,8.206,0.875,50994.777,3087.5640000000003,9326.963,438.05199999999996,438.05199999999996,928.632,288.0,738.1360000000001,3.556,0.998,18.148,1.041,60.24100000000001,1.193,0.0,0.9200000000000017,0
215,9.3,1.0,72781.391,3560.72,9795.778,644.884,644.884,1095.609,288.0,785.988,4.47,0.998,22.191999999999997,1.0490000000000002,90.15899999999999,1.785,0.0,0.9200000000000017,0
216,1.138,0.0,937.0060000000001,1377.4279999999999,6757.565,9.148,9.148,465.47,288.0,551.076,1.124,0.998,5.971,1.0190000000000001,0.0,0.085,0.0,0.960000000000008,0
217,2.088,0.125,4436.213,1344.6860000000001,6870.266,22.42,22.42,556.211,288.0,567.974,1.245,0.998,6.662000000000001,1.0190000000000001,22.745,0.207,0.0,0.960000000000008,0
218,3.1439999999999997,0.25,8381.677,1386.7720000000002,7174.097,60.379,60.379,586.4830000000001,288.0,584.009,1.386,0.998,7.4,1.02,12.277000000000001,0.243,0.0,0.960000000000008,0
219,4.1610000000000005,0.375,14726.556,1547.48,7841.379,113.824,113.824,640.381,288.0,610.0,1.653,0.998,8.792,1.022,17.098,0.33799999999999997,0.0,0.960000000000008,0
220,5.14,0.5,21640.355,1924.3570000000002,8516.768,175.338,175.338,708.176,288.0,641.303,2.072,0.998,10.925999999999998,1.026,25.038,0.496,0.0,0.960000000000008,0
221,6.175,0.625,29798.58,2307.205,8853.161,246.394,246.394,774.1030000000001,288.0,671.118,2.4930000000000003,0.998,13.029000000000002,1.03,34.042,0.674,0.0,0.960000000000008,0
222,7.148,0.75,38973.845,2678.075,9144.521999999999,332.11699999999996,332.11699999999996,830.215,288.0,695.888,2.949,0.998,15.273,1.035,43.955,0.87,0.0,0.960000000000008,0
223,8.206,0.875,50994.64,3087.56,9327.36,438.1,438.1,927.6289999999999,288.0,737.9889999999999,3.555,0.998,18.128,1.041,60.147,1.1909999999999998,0.0,0.960000000000008,0
224,9.3,1.0,72779.536,3560.712,9796.44,645.18,645.18,1094.742,288.0,785.8589999999999,4.468,0.998,22.165,1.0490000000000002,90.054,1.7830000000000001,0.0,0.960000000000008,0
225,1.138,0.0,1105.362,1383.777,6764.4259999999995,9.515,9.515,469.75199999999995,288.0,551.915,1.131,0.998,6.004,1.0190000000000001,0.0,0.09,0.0,1.0,0
226,2.088,0.125,4178.563,1344.9679999999998,6872.994000000001,22.462,22.462,548.0930000000001,288.0,566.701,1.237,0.998,6.608,1.0190000000000001,22.353,0.19699999999999998,0.0,1.0,0
227,3.1439999999999997,0.25,8381.818000000001,1386.7720000000002,7176.703,60.388000000000005,60.388000000000005,585.691,288.0,583.862,1.386,0.998,7.393,1.02,12.244000000000002,0.242,0.0,1.0,0
228,4.1610000000000005,0.375,14726.603,1547.481,7843.427,113.824,113.824,639.528,288.0,609.8430000000001,1.652,0.998,8.783999999999999,1.022,17.057000000000002,0.33799999999999997,0.0,1.0,0
229,5.14,0.5,21640.79,1924.3570000000002,8517.695,175.34,175.34,707.237,288.0,641.127,2.0709999999999997,0.998,10.915,1.026,24.984,0.495,0.0,1.0,0
230,6.175,0.625,29798.727000000006,2307.2039999999997,8854.195,246.33599999999998,246.33599999999998,773.045,288.0,670.905,2.492,0.998,13.015999999999998,1.03,33.972,0.6729999999999999,0.0,1.0,0
231,7.148,0.75,38973.613,2678.074,9145.026,332.07099999999997,332.07099999999997,829.222,288.0,695.725,2.948,0.998,15.257,1.035,43.876999999999995,0.8690000000000001,0.0,1.0,0
232,8.206,0.875,50994.522,3087.5570000000002,9327.756,437.95099999999996,437.95099999999996,926.6289999999999,288.0,737.842,3.554,0.998,18.108,1.041,60.053000000000004,1.189,0.0,1.0,0
233,9.3,1.0,72777.95599999999,3560.703,9797.103000000001,645.03,645.03,1093.878,288.0,785.7310000000001,4.467,0.998,22.139,1.0490000000000002,89.95100000000001,1.781,0.0,1.0,0
234,1.138,0.0,395.648,1331.5629999999999,6663.5869999999995,6.59,6.59,477.69699999999995,288.0,551.149,1.099,0.998,5.976,1.0190000000000001,17.188,0.105,0.019999999999999574,0.0,0
235,2.088,0.125,6956.385,1375.03,6825.495,27.996,27.996,635.18,288.0,581.399,1.331,0.998,7.281000000000001,1.0190000000000001,11.308,0.287,0.019999999999999574,0.0,0
236,3.1439999999999997,0.25,8379.108,1386.757,7109.493,60.352,60.352,605.531,288.0,587.363,1.389,0.998,7.575,1.02,13.069,0.259,0.019999999999999574,0.0,0
237,4.1610000000000005,0.375,14724.427,1547.464,7790.315,113.781,113.781,660.998,288.0,613.628,1.6580000000000001,0.998,9.008,1.022,18.09,0.358,0.019999999999999574,0.0,0
238,5.14,0.5,21636.234,1924.3120000000001,8493.801,175.293,175.293,730.948,288.0,645.387,2.079,0.998,11.198,1.026,26.349,0.522,0.019999999999999574,0.0,0
239,6.175,0.625,29792.435,2307.415,8827.26,246.22099999999998,246.22099999999998,799.895,288.0,676.148,2.502,0.998,13.357999999999999,1.03,35.734,0.7070000000000001,0.019999999999999574,0.0,0
240,7.148,0.75,38982.867,2678.086,9131.921999999999,332.176,332.176,854.058,288.0,699.633,2.964,0.998,15.682,1.035,45.845,0.9079999999999999,0.019999999999999574,0.0,0
241,8.206,0.875,50996.612,3087.555,9317.940999999999,438.131,438.131,951.441,288.0,741.443,3.577,0.998,18.636,1.041,62.4,1.235,0.019999999999999574,0.0,0
242,9.3,1.175923424864432,72762.165,3560.402,9777.322,645.048,645.048,1114.609,288.0,788.722,4.499,0.998,22.818,1.0490000000000002,92.476,1.831,0.1959234248644314,0.17592342486443183,1
243,1.138,0.0,414.47,1357.092,6682.857,8.013,8.013,464.30400000000003,288.0,550.995,1.101,0.998,5.972,1.0190000000000001,2.8489999999999998,0.079,0.019999999999999574,0.03999999999999915,0
244,2.088,0.125,6913.4490000000005,1367.24,6823.1990000000005,26.553,26.553,635.344,288.0,580.9169999999999,1.327,0.998,7.257000000000001,1.0190000000000001,15.177999999999999,0.29,0.019999999999999574,0.03999999999999915,0
245,3.1439999999999997,0.25,8379.189,1386.757,7112.076999999999,60.352,60.352,604.6990000000001,288.0,587.2130000000001,1.389,0.998,7.567,1.02,13.035,0.258,0.019999999999999574,0.03999999999999915,0
246,4.1610000000000005,0.375,14724.443,1547.465,7792.318,113.786,113.786,660.0939999999999,288.0,613.464,1.6580000000000001,0.998,8.999,1.022,18.047,0.35700000000000004,0.019999999999999574,0.03999999999999915,0
247,5.14,0.5,21636.269,1924.3139999999999,8494.711,175.296,175.296,729.948,288.0,645.202,2.0780000000000003,0.998,11.187000000000001,1.026,26.291999999999998,0.52,0.019999999999999574,0.03999999999999915,0
248,6.175,0.625,29792.785,2307.404,8828.299,246.215,246.215,798.7589999999999,288.0,675.921,2.501,0.998,13.344000000000001,1.03,35.661,0.706,0.019999999999999574,0.03999999999999915,0
249,7.148,0.75,38982.43,2678.085,9132.423,332.208,332.208,853.012,288.0,699.457,2.963,0.998,15.665,1.035,45.763000000000005,0.9059999999999999,0.019999999999999574,0.03999999999999915,0
250,8.206,0.875,50997.075,3087.5759999999996,9318.315,437.99699999999996,437.99699999999996,950.3919999999999,288.0,741.278,3.576,0.998,18.614,1.041,62.303000000000004,1.2329999999999999,0.019999999999999574,0.03999999999999915,0
