,AT,V,AP,RH,PE,ground_truth
466,18.68,46.0,1002.2,97.17,0.3647682119205298,0
467,22.43,69.84,1006.94,75.54,0.21099337748344382,0
468,23.37,70.94,1008.01,81.28,0.28211920529801304,0
469,19.62,43.56,1012.89,37.6,0.5704635761589403,0
470,14.35,39.39,1012.92,82.41,0.6658278145695364,0
471,24.88,63.91,1009.41,77.75,0.35788079470198664,0
472,20.67,63.56,1013.27,79.39,0.40317880794702,0
473,34.11,73.56,1006.77,45.92,0.16582781456953644,0
474,19.15,44.89,1009.6,74.52,0.40834437086092645,0
475,24.96,70.47,1007.73,76.48,0.2380132450331125,0
476,18.86,42.18,1001.16,98.58,0.4875496688741716,0
477,25.1,60.37,1005.83,72.53,0.24079470198675512,0
478,10.15,43.41,1018.4,82.07,0.7042384105960267,0
479,26.53,65.18,1012.77,64.37,0.2268874172185429,0
480,26.05,46.21,1011.31,55.25,0.4052980132450337,0
481,25.45,74.33,1015.53,80.95,0.19682119205298054,0
482,8.14,39.96,1023.41,88.86,0.7521854304635767,0
483,31.95,67.17,1007.11,61.58,0.1634437086092717,0
484,30.8,73.56,1007.39,75.78,0.16119205298013206,0
485,7.69,43.02,1014.51,85.23,0.8768211920529803,0
486,15.3,43.67,1011.75,95.31,0.6341721854304634,0
487,27.12,70.32,1009.94,52.67,0.11682119205297958,0
488,25.76,74.87,1010.18,65.15,0.3104635761589405,0
489,10.28,39.64,1010.45,74.15,0.9880162776986307,1
490,30.91,79.74,1006.92,56.32,0.17986754966887375,0
491,24.22,61.86,1013.39,80.11,0.29655629139072825,0
492,5.67,45.87,1008.91,93.29,0.7705960264900664,0
493,22.96,68.61,1011.15,76.62,0.35655629139072875,0
494,24.54,65.46,1014.27,40.77,0.3443708609271523,0
495,11.32,36.18,1015.03,64.68,0.6941721854304639,0
496,15.15,53.82,1016.34,62.59,0.5475496688741721,0
497,23.53,50.05,1005.63,78.4,0.31059602649006557,0
498,29.08,66.54,1004.67,64.5,0.13112582781456972,0
499,20.42,60.77,1017.65,87.07,0.3654304635761596,0
500,26.32,69.71,1009.39,67.05,0.27801324503311253,0
501,21.89,74.93,1016.11,77.88,0.3736423841059606,0
502,9.68,41.48,1018.24,71.04,0.7026490066225168,0
503,16.73,54.3,1017.96,59.44,0.5335099337748348,0
504,7.8,39.04,1018.46,66.5,0.8218543046357611,0
505,23.29,65.61,1014.81,70.27,0.363046357615894,0
506,28.93,72.99,1007.23,64.41,0.1879470198675497,0
507,16.75,42.23,1013.81,84.98,0.5908609271523177,0
508,21.47,58.79,1017.0,76.97,0.3452980132450332,0
509,25.98,68.12,1011.36,66.86,0.24821192052980123,0
510,16.34,36.99,1006.99,90.06,0.6090066225165565,0
511,25.23,69.34,1009.51,82.87,0.3398675496688748,0
512,12.41,41.44,1015.46,76.9,0.6860927152317879,0
513,24.2,60.77,1016.92,71.65,0.24993377483443702,0
514,7.51,41.66,1015.9,78.31,0.8651655629139068,0
515,31.53,70.94,1007.11,50.04,0.6012181567373355,1
516,17.42,44.06,1016.63,82.15,0.4809271523178804,0
517,6.92,39.61,1018.64,82.27,0.8419867549668876,0
518,8.34,40.72,1023.62,83.75,0.8328476821192048,0
519,32.07,67.83,1007.91,41.61,0.11986754966887414,0
520,27.18,64.79,1016.27,63.7,0.31271523178807925,0
521,9.24,41.4,1030.72,87.36,0.9439961067025422,1
522,13.48,46.18,1018.15,88.38,0.5870198675496683,0
523,22.74,61.02,1009.56,79.41,0.33509933774834444,0
524,28.62,68.24,1010.15,69.31,0.10357615894039718,0
525,25.11,62.26,1011.12,78.01,0.19483443708609283,0
526,11.47,43.67,1012.68,72.51,0.9464329316388762,1
527,29.51,75.6,1017.92,50.61,0.14463576158940405,0
528,15.24,39.39,1013.01,74.24,0.6560264900662256,0
529,22.71,75.23,1010.48,76.86,0.31443708609271503,0
530,13.98,39.18,1009.61,89.12,0.6319205298013246,0
531,17.89,40.12,1011.99,76.52,0.4176158940397352,0
532,12.81,44.58,1016.49,80.76,0.7316556291390732,0
533,15.54,41.96,1011.78,97.46,0.620397350993378,0
534,20.21,54.9,1016.82,66.56,0.4499337748344372,0
535,6.17,36.25,1028.68,90.59,0.8411920529801318,0
536,26.42,59.54,1007.02,76.28,0.24158940397351003,0
537,14.6,44.47,1028.46,69.96,0.5957615894039732,0
538,29.53,72.39,998.47,76.05,0.15139072847682122,0
539,12.95,43.71,1025.63,90.7,0.6475496688741718,0
540,13.26,40.83,1007.97,90.63,0.6871523178807948,0
541,23.48,60.23,1011.91,79.48,0.22754966887417183,0
542,10.16,41.55,1005.69,58.04,0.7550993377483444,0
543,29.13,66.56,1006.63,52.85,0.25231788079470174,0
544,10.8,41.74,1020.24,78.62,0.782251655629139,0
545,25.21,75.6,1017.19,69.84,0.33880794701986705,0
546,20.72,44.57,1008.96,72.57,0.3907284768211916,0
547,26.17,59.92,1010.01,73.75,0.32715231788079446,0
548,17.48,44.2,1018.89,61.51,0.48860927152317846,0
549,29.67,73.67,1006.48,64.98,0.11947019867549624,0
550,26.38,71.73,1010.04,69.45,0.1509933774834442,0
551,12.08,41.39,1019.45,78.3,0.7621192052980135,0
552,25.3,70.98,1007.22,95.1,0.2728476821192052,0
553,16.55,39.64,1009.07,77.8,0.596423841059603,0
554,13.18,43.8,1023.18,61.21,0.6190728476821192,0
555,21.34,51.61,1010.11,80.7,0.4203973509933778,0
556,20.06,44.9,1008.79,70.06,0.3741721854304636,0
557,8.26,39.42,1025.89,70.53,0.7213245033112585,0
558,8.51,38.5,1013.33,64.28,0.822913907284768,0
559,8.83,36.25,1028.86,85.6,0.7707284768211915,0
560,14.52,44.84,1023.51,88.51,0.6174834437086094,0
561,7.87,43.02,1014.67,83.58,0.8655629139072847,0
562,7.14,44.71,1019.98,71.9,0.8933774834437083,0
563,7.49,36.08,1020.27,85.69,0.8344370860927155,0
564,11.01,40.22,1011.13,83.09,0.7474172185430463,0
565,20.74,58.2,1017.54,70.66,0.39920529801324456,0
566,30.98,67.48,1009.96,58.92,0.2533774834437086,0
567,26.67,70.94,1007.7,56.56,0.24993377483443702,0
568,28.24,71.58,1010.1,67.92,0.1821192052980134,0
569,11.98,39.35,1014.97,98.05,0.6909933774834434,0
570,30.91,69.75,1010.23,59.36,0.2045033112582777,0
571,23.23,63.31,1012.52,75.1,0.28132450331125813,0
572,30.13,78.05,1010.99,61.5,0.18384105960264918,0
573,20.79,65.59,1014.9,77.0,0.3978807947019867,0
574,14.38,45.09,1012.95,86.1,0.5829139072847678,0
575,10.07,40.46,1018.65,69.2,0.6719205298013247,0
576,10.48,41.38,1021.97,65.22,0.8099337748344375,0
577,6.86,41.17,1020.12,79.14,0.9267549668874171,0
578,13.25,41.62,1010.8,77.81,0.4950993377483446,0
579,26.92,51.43,1012.29,59.33,0.2263576158940399,0
580,12.76,40.27,1006.58,49.34,0.7121854304635757,0
581,30.2,73.67,1006.31,62.14,0.11205298013245102,0
582,10.72,41.38,1021.6,63.77,0.7686092715231787,0
583,17.39,46.21,1013.94,82.73,0.44768211920529843,0
584,30.97,67.69,1005.61,50.88,0.06741721854304661,0
585,28.16,71.94,1007.69,68.17,0.13509933774834426,0
586,28.84,73.03,1013.99,76.05,0.20516556291390753,0
587,24.48,64.45,1014.69,51.43,0.4312582781456955,0
588,11.23,39.72,1018.46,60.62,0.725562913907285,0
589,13.52,42.07,1017.91,90.21,0.5802649006622511,0
590,16.61,45.87,1009.34,97.93,0.4715231788079475,0
591,20.96,61.27,1019.99,67.32,0.5054500625390698,1
592,32.15,69.98,1013.3,55.13,0.12715231788079517,0
593,21.24,44.57,1008.72,72.57,0.35456953642384104,0
594,26.49,78.92,1010.82,83.42,0.19403973509933792,0
595,24.01,65.46,1014.17,43.02,0.31192052980132434,0
596,33.15,70.4,1003.72,53.98,0.13099337748344375,0
597,20.13,40.33,1005.31,85.42,0.5275496688741717,0
598,21.41,62.39,1007.84,88.83,0.4309933774834436,0
599,31.35,70.8,1010.11,66.37,0.15801324503311243,0
600,27.44,58.9,1003.86,66.74,0.29046357615894003,0
601,25.21,51.43,1006.43,78.55,0.2483443708609272,0
602,32.06,75.33,1001.96,63.15,0.16768211920529819,0
603,25.04,51.95,1005.56,66.53,0.3866225165562911,0
604,13.31,40.1,1014.81,82.11,0.6421192052980134,0
605,29.68,64.33,1011.2,57.73,0.2851655629139076,0
606,13.46,44.71,1014.51,50.0,0.7197350993377487,0
607,18.77,49.39,1021.06,82.95,0.45390728476821174,0
608,13.56,39.18,1023.4,63.82,0.6638410596026487,0
609,20.65,66.51,1014.94,71.83,0.47986754966887446,0
610,26.5,66.05,1017.03,61.34,0.26344370860927135,0
611,23.67,72.24,1011.22,90.45,0.20768211920529822,0
612,8.64,41.66,1014.14,80.44,0.8162913907284768,0
613,20.2,50.9,1011.72,77.63,0.44807947019867544,0
614,5.04,40.64,1021.35,93.63,0.8498013245033116,0
615,23.59,59.43,1009.96,65.8,0.2695364238410596,0
616,17.47,58.16,1016.36,82.26,0.4862251655629146,0
617,6.02,43.65,1013.85,83.53,0.8166887417218547,0
618,30.05,56.9,1007.02,41.96,0.22900662251655657,0
619,29.23,68.14,1004.31,81.46,0.11403973509933785,0
620,26.03,64.44,1012.75,62.24,0.3394701986754969,0
621,26.38,49.5,1012.82,37.19,0.49735099337748334,0
622,5.66,40.62,1015.87,84.97,0.8598675496688744,0
623,27.65,48.41,1008.54,58.25,0.273907284768212,0
624,17.88,46.97,1013.73,67.78,0.48357615894039707,0
625,11.2,37.5,1013.81,72.81,0.6879470198675497,0
626,20.94,58.16,1016.88,65.43,0.4622516556291396,0
627,20.64,49.21,1014.86,58.47,0.5645793220694961,1
628,19.21,60.07,1014.94,70.02,0.43152317880794655,0
629,13.22,44.92,1023.84,87.99,0.677748344370861,0
630,33.6,77.17,1009.01,47.53,0.1332450331125825,0
631,27.83,59.57,1011.22,71.05,0.3124503311258282,0
632,21.11,58.49,1011.6,80.44,0.3827814569536425,0
633,30.47,77.3,1002.13,63.7,0.19099337748344336,0
634,15.48,47.83,1004.88,81.68,0.5749668874172187,0
635,20.25,44.78,1007.93,40.16,0.9424750813163154,1
636,15.87,39.31,1009.95,66.78,0.5341721854304629,0
637,22.57,62.4,1009.77,86.05,0.32357615894039693,0
638,12.67,48.14,1017.41,83.63,0.5750993377483447,0
639,21.41,54.2,1011.37,82.28,0.3688741721854303,0
640,30.86,70.32,1011.88,62.68,0.17814569536423797,0
641,23.64,60.95,1014.92,64.91,0.3655629139072847,0
642,5.52,42.85,1012.77,93.82,0.7777483443708615,0
643,11.06,40.64,1021.47,96.16,0.7797350993377483,0
644,24.41,56.9,1006.58,77.94,0.2549668874172184,0
645,10.28,39.61,1020.43,69.09,0.7692715231788076,0
646,14.67,71.14,1019.84,77.72,0.5104635761589407,0
647,25.15,57.32,1012.41,41.84,0.2627814569536424,0
648,21.5,44.58,1016.87,57.58,0.5290066225165564,0
649,7.74,39.96,1025.78,95.81,0.7280794701986757,0
650,21.31,42.8,1014.1,75.77,0.524238410596026,0
651,29.92,67.22,1014.09,50.62,0.32476821192052974,0
652,4.15,39.9,1007.62,95.69,1.4012816705895776,1
653,15.95,42.24,1017.71,69.32,0.5972185430463579,0
654,25.01,66.56,1004.55,82.46,0.4860527614265977,1
655,27.17,67.17,1006.76,81.59,0.1519205298013251,0
656,28.14,43.21,1011.82,69.32,0.21549668874172134,0
657,13.93,44.47,1025.35,81.54,0.6488741721854305,0
658,25.83,70.47,1006.24,81.83,0.1879470198675497,0
659,24.4,60.32,1016.5,70.96,0.3638410596026489,0
660,26.35,69.48,1008.45,70.47,0.1982781456953644,0
661,30.99,69.82,1009.41,50.84,0.22781456953642376,0
662,25.82,57.19,1007.99,62.95,0.2720529801324503,0
663,28.37,75.6,1017.48,55.19,0.25152317880794683,0
664,29.28,74.33,1011.66,72.37,0.08304635761589374,0
665,18.35,57.76,1019.64,77.94,0.5052980132450333,0
666,16.69,46.18,1010.8,96.8,0.6062251655629138,0
667,9.59,37.14,1013.8,72.85,0.7215894039735105,0
668,10.11,39.35,1015.19,90.74,0.7890066225165562,0
669,17.37,57.76,1016.0,86.59,0.47867549668874165,0
670,20.92,49.15,1021.15,49.76,0.4643708609271524,0
671,22.82,64.63,1020.78,66.73,0.38516556291390724,0
672,23.55,51.95,1006.0,76.46,0.3878145695364239,0
673,30.47,70.83,1010.91,46.94,0.3196026490066224,0
674,13.16,40.71,1021.99,77.91,0.7365562913907286,0
675,6.25,39.64,1010.98,83.45,0.8366887417218543,0
676,16.98,53.16,1013.95,82.8,0.5121854304635765,0
677,27.5,68.24,1010.38,73.44,0.14092715231788056,0
678,24.39,63.21,1012.59,80.88,0.34622516556291316,0
679,14.69,54.3,1018.01,73.4,0.5611920529801324,0
680,26.31,72.39,1001.16,88.43,0.18900662251655564,0
681,14.85,58.59,1014.04,89.85,0.45509933774834455,0
682,21.95,59.43,1010.29,74.67,0.29907284768211895,0
683,31.91,67.83,1008.76,53.22,0.06649006622516485,0
684,16.2,65.46,1013.97,89.84,0.4185430463576161,0
685,27.35,77.95,1012.14,74.14,0.15178807947019912,0
686,8.73,41.26,1020.54,91.37,0.5808771007597875,1
687,14.13,53.82,1016.72,64.85,0.6201324503311252,0
688,13.18,40.24,1016.81,86.71,0.6501986754966893,0
689,10.74,40.92,1021.74,94.97,0.6160264900662247,0
690,6.28,43.02,1013.72,88.13,0.8862251655629141,0
691,6.04,41.14,1027.92,87.12,0.8094039735099336,0
692,16.78,58.95,1017.74,96.24,0.3941721854304632,0
693,14.99,41.35,1004.56,98.9,0.6170860927152324,0
694,26.26,65.06,1013.58,52.72,0.2736423841059601,0
695,32.09,70.4,1003.73,55.65,0.19046357615894038,0
696,22.88,63.91,1009.63,87.82,0.2945695364238414,0
697,21.95,68.08,1012.91,69.36,0.31350993377483416,0
698,26.65,63.78,1015.32,53.95,0.2649006622516552,0
699,12.57,39.3,1019.57,72.44,0.7074172185430463,0
700,15.67,41.1,1004.1,77.93,0.6117880794701982,0
701,27.97,69.48,1010.4,57.24,0.15788079470198646,0
702,13.76,45.87,1008.89,87.27,0.572715231788079,0
703,26.91,70.47,1007.55,72.59,0.18516556291390707,0
704,25.18,71.98,1006.71,89.86,0.16715231788079432,0
705,23.27,64.15,1020.98,71.18,0.4238410596026485,0
706,23.2,73.17,1012.0,89.92,0.2434437086092709,0
707,18.55,52.84,1004.45,86.82,0.3969536423841058,0
708,7.23,41.22,1015.23,98.04,0.8350993377483444,0
709,7.3,39.72,1020.85,77.83,0.8588079470198675,0
710,13.93,39.64,1011.8,82.64,0.669933774834437,0
711,20.33,57.76,1016.47,75.35,0.39721854304635773,0
712,32.2,72.29,1008.61,69.94,-0.3375790254434189,1
713,13.16,43.41,1016.43,79.47,0.6005298013245035,0
714,27.26,73.18,1012.58,74.83,0.12794701986755008,0
715,12.45,43.67,1013.61,91.34,0.7153642384105954,0
716,12.04,40.23,1018.07,81.28,0.6945695364238409,0
717,28.12,73.42,1011.49,80.16,0.20132450331125806,0
718,27.21,67.45,1013.83,43.26,0.21470198675496732,0
719,26.97,64.45,1009.43,53.96,0.31112582781456943,0
720,26.99,72.99,1008.0,76.1,0.13973509933774864,0
721,21.25,67.71,1006.9,55.76,0.3274172185430464,0
722,30.33,68.67,1006.0,54.99,0.20225165562913894,0
723,15.37,50.59,1019.02,98.2,0.0833690266966024,1
724,25.8,44.57,1008.0,52.56,0.4002649006622523,0
725,24.97,68.61,1011.08,58.94,0.3651655629139068,0
726,15.98,39.64,1009.31,81.21,0.6219867549668878,0
727,24.82,71.94,1010.5,64.67,0.24410596026490072,0
728,21.32,45.01,1012.23,59.94,0.9267255348865696,1
729,8.28,40.56,1023.29,79.44,0.8760264900662245,0
730,27.22,67.9,1005.73,57.29,0.2776158940397355,0
731,26.94,62.91,1011.68,41.3,0.3819867549668876,0
732,18.86,46.48,1007.28,78.47,0.4203973509933778,0
733,9.61,44.03,1008.3,91.36,0.7056953642384105,0
734,26.2,65.18,1011.42,47.82,0.2623841059602645,0
735,12.31,44.78,1011.15,77.34,0.6361589403973511,0
736,16.48,48.92,1011.84,64.16,0.5087417218543049,0
737,14.07,42.99,1007.57,96.05,0.6438410596026491,0
738,25.19,63.94,1012.78,75.15,0.2446357615894046,0
739,15.41,42.44,1012.6,86.74,0.6890066225165556,0
740,13.16,43.71,1024.44,85.68,0.6463576158940398,0
741,18.63,45.87,1007.98,79.9,0.4441059602649009,0
742,16.94,50.59,1018.75,94.22,0.5348344370860927,0
743,14.85,45.87,1009.37,84.65,0.5617218543046363,0
744,24.56,63.21,1013.79,82.38,0.31894039735099344,0
745,23.13,72.24,1010.92,92.3,0.23059602649006639,0
746,26.84,71.94,1006.6,79.12,0.09192052980132459,0
747,9.36,44.03,1010.3,87.2,0.7207947019867547,0
748,30.19,64.79,1017.22,42.47,0.2403973509933781,0
749,14.78,42.86,1015.32,84.75,0.6743046357615894,0
750,18.6,68.28,1003.27,84.21,0.3539072847682121,0
751,7.19,39.4,1011.45,90.65,0.3456348695943118,1
752,29.15,73.42,1011.43,66.49,0.1589403973509933,0
753,15.23,37.87,1020.17,85.02,0.5796026490066222,0
754,9.19,41.01,1022.14,98.98,0.6372185430463579,0
755,16.38,46.97,1013.6,73.67,0.524635761589404,0
756,18.23,60.95,1016.74,78.85,0.46715231788079414,0
757,24.62,70.47,1010.55,72.71,0.2068874172185433,0
758,5.72,39.33,1009.96,95.4,1.3503270894299566,1
759,23.19,67.07,1005.67,65.19,0.2939072847682116,0
760,13.21,40.56,1018.12,64.49,0.7364238410596027,0
761,9.77,34.69,1027.72,74.98,0.758278145695364,0
762,30.82,70.36,1006.47,58.79,0.2503311258278149,0
763,23.63,58.62,1016.45,69.97,0.3344370860927155,0
764,24.66,48.78,1018.39,71.79,0.3821192052980136,0
765,8.83,41.14,1025.37,94.36,0.7185430463576159,0
766,14.79,46.48,1007.46,92.4,0.5601324503311256,0
767,3.69,38.44,1016.74,82.87,0.9340397350993372,0
768,24.03,66.54,1012.19,69.15,0.23602649006622478,0
769,13.23,42.34,1018.02,97.49,0.5556291390728472,0
770,25.79,67.17,1007.89,81.38,0.27139072847682133,0
771,25.72,59.21,1012.37,66.62,0.23125827814569533,0
772,11.8,41.54,1020.0,65.85,0.5388761934716852,1
773,16.52,42.24,1017.51,67.65,0.6472847682119207,0
774,23.51,63.78,1016.1,69.79,0.3486092715231788,0
775,25.25,58.46,1015.54,70.76,0.31509933774834487,0
776,19.82,58.16,1016.76,74.66,0.46675496688741713,0
777,11.73,37.92,1008.24,65.13,0.6858278145695369,0
778,27.96,73.42,1011.11,71.93,0.20754966887417226,0
779,25.59,72.43,1007.88,82.98,0.16198675496688786,0
780,22.61,59.87,1019.12,66.12,0.2773509933774836,0
781,23.03,65.12,1016.29,69.8,0.36529801324503275,0
782,26.38,44.89,1009.14,51.79,0.2896688741721851,0
783,31.52,76.2,1008.31,57.35,0.19933774834437124,0
784,20.36,60.1,1011.21,84.79,0.4501986754966891,0
785,13.55,43.48,1016.08,67.25,0.5837086092715227,0
786,25.44,61.25,1012.57,87.65,0.28490066225165567,0
787,11.09,41.58,1020.99,91.09,0.5900662251655628,0
788,25.36,60.07,1015.06,66.11,0.257880794701987,0
789,30.68,71.8,1010.81,61.4,0.20052980132450315,0
790,25.48,60.29,1017.55,51.22,0.3113907284768205,0
791,29.79,62.66,1008.5,48.51,0.26503311258278117,0
792,8.37,39.99,1010.36,93.26,0.8218543046357611,0
793,8.49,43.69,1016.93,85.63,0.839205298013245,0
794,26.85,74.16,1008.66,93.8,0.144370860927153,0
795,29.34,71.98,1005.19,75.19,0.10569536423841086,0
796,21.11,58.12,1015.38,77.78,0.43735099337748284,0
797,21.12,62.96,1020.83,69.96,0.45549668874172156,0
798,15.03,35.71,1015.26,56.55,0.6271523178807952,0
799,23.74,62.96,1019.65,63.39,0.387019867549669,0
800,32.96,69.75,1008.86,40.23,0.20264900662251684,0
801,20.23,52.05,1012.15,47.49,0.4941721854304637,0
802,22.46,58.33,1013.21,68.68,0.33960264900662196,0
803,11.54,45.0,1022.77,80.79,0.822251655629139,0
804,24.62,68.31,1010.45,75.18,0.3750993377483445,0
805,10.12,41.55,1005.78,62.34,0.7311258278145694,0
806,15.67,38.62,1015.76,66.29,0.5683443708609275,0
807,21.96,48.6,1004.87,76.27,0.34834437086092684,0
808,11.82,41.54,1019.96,67.65,0.7511258278145698,0
809,19.8,51.19,1008.25,91.98,0.3496688741721856,0
810,22.32,64.27,1014.35,82.98,0.34913907284768175,0
811,19.75,49.02,1009.38,92.89,0.3492715231788077,0
812,25.48,65.12,1016.12,53.66,0.3654304635761596,0
813,14.84,42.03,1017.47,79.27,0.6084768211920526,0
814,21.38,49.21,1012.49,53.77,0.3894039735099337,0
815,18.67,47.83,1005.12,82.97,0.4531125827814577,0
816,26.27,58.33,1013.81,60.43,0.2458278145695365,0
817,27.23,63.9,1014.3,47.19,0.3092715231788077,0
818,20.87,63.31,1012.27,79.51,0.3501986754966886,0
819,19.4,39.53,1007.96,63.38,0.4888741721854304,0
820,21.97,65.61,1016.09,73.29,0.35483443708609297,0
821,17.16,40.55,1000.26,72.21,0.5472847682119202,0
822,13.62,42.34,1017.87,89.67,0.3012105773107363,1
823,13.9,44.0,1025.1,87.17,0.7360783516800948,1
824,9.45,39.04,1023.08,75.81,0.8397350993377488,0
825,23.66,62.08,1022.42,64.13,0.35496688741721893,0
826,26.91,70.02,1010.75,59.48,0.33178807947019884,0
827,23.04,74.99,1005.44,92.86,0.23033112582781445,0
828,26.93,67.07,1005.65,60.26,0.2317880794701983,0
829,24.59,60.37,1005.31,76.81,0.5649280173376463,1
830,34.63,74.33,1011.7,31.45,0.1096688741721854,0
831,20.48,60.29,1017.16,72.1,0.4668874172185431,0
832,26.55,60.23,1009.88,79.54,0.2475496688741723,0
833,10.74,43.67,1011.75,80.1,1.1237668952968916,1
834,12.28,43.67,1012.69,70.23,0.726092715231788,0
835,10.8,41.66,1013.79,81.96,0.7317880794701983,0
836,26.26,71.73,1009.59,80.06,0.1394701986754967,0
837,24.9,71.77,1006.24,85.25,0.09947019867549667,0
838,28.41,74.16,1010.29,72.09,0.2508609271523179,0
839,22.72,63.73,1012.63,82.14,0.37483443708609254,0
840,33.4,69.98,1013.29,47.78,0.16132450331125803,0
841,26.35,59.87,1013.24,73.63,0.3576158940397347,0
842,24.58,49.02,1008.85,79.32,0.29417218543046353,0
843,12.76,42.32,1015.35,78.18,0.6078145695364237,0
844,9.64,39.85,1012.9,83.82,0.7696688741721855,0
845,10.91,41.04,1026.57,74.24,0.6525827814569531,0
846,12.27,41.17,1019.39,52.18,0.709668874172185,0
847,28.4,74.93,1013.65,48.6,0.2909933774834439,0
848,11.04,45.51,1017.53,83.42,0.717748344370861,0
849,20.75,60.77,1017.91,86.06,0.3750993377483445,0
850,21.31,69.05,1002.46,73.42,0.2743046357615899,0
851,25.4,65.34,1013.11,53.93,0.338543046357616,0
852,25.95,65.61,1014.36,52.54,0.3128476821192052,0
853,27.44,65.59,1010.76,68.67,0.2757615894039729,0
854,18.42,58.95,1016.95,86.77,0.4217218543046357,0
855,17.48,46.21,1014.02,80.78,0.4647682119205303,0
856,13.87,49.83,1006.76,89.14,0.5589403973509928,0
857,10.06,39.61,1020.87,74.01,0.7504635761589409,0
858,23.21,62.44,1011.78,76.66,0.29417218543046353,0
859,21.44,60.32,1015.2,81.1,0.37854304635761515,0
860,26.73,68.84,1010.75,66.83,0.2674172185430459,0
861,30.96,64.44,1013.63,49.64,0.22980132450331148,0
862,14.6,44.84,1023.58,88.21,0.5909933774834437,0
863,20.28,63.86,1016.04,74.66,0.3576158940397347,0
864,15.47,38.73,1001.13,77.61,0.6317880794701987,0
865,11.71,40.05,1014.49,86.09,0.6785430463576159,0
866,25.77,68.08,1010.99,73.58,0.17483443708609236,0
867,18.13,66.86,1012.9,78.84,0.4581456953642391,0
868,11.2,35.76,1019.24,64.59,0.7029139072847679,0
869,9.78,43.8,1022.25,69.64,0.7544370860927154,0
870,23.85,74.22,1009.99,82.72,0.2834437086092718,0
871,16.7,50.66,1014.86,94.87,0.49642384105960247,0
872,28.41,66.91,1008.22,57.93,0.2683443708609268,0
873,29.64,67.79,1009.99,51.23,0.27125827814569536,0
874,24.39,71.85,1009.73,72.24,0.2376158940397346,0
875,32.39,74.16,1008.53,61.09,0.1445033112582781,0
876,31.56,66.44,1008.91,64.16,0.13046357615894077,0
877,17.72,48.14,1013.26,65.09,0.4924503311258279,0
878,30.85,67.45,1014.53,32.99,0.13960264900662267,0
879,13.19,39.18,1023.67,66.78,0.653774834437086,0
880,33.79,69.05,1001.62,40.13,0.1965562913907286,0
881,13.99,45.0,1023.83,77.92,0.6925827814569541,0
882,24.78,57.19,1008.08,65.4,0.30940397350993365,0
883,17.82,56.89,1014.24,77.73,0.4446357615894039,0
884,24.9,67.25,1017.77,66.17,0.17814569536423797,0
885,11.46,44.85,1014.3,63.24,0.7294039735099336,0
886,28.68,70.32,1008.51,45.73,0.1353642384105962,0
887,18.2,45.01,1013.82,68.14,0.42317880794701956,0
888,23.5,50.78,1008.7,57.7,0.7902437970056246,1
889,10.34,41.74,1020.07,79.17,0.8023841059602645,0
